subject,item,utterance,response,measure
134,exploded CDs,Some,0,comp_allprob
134,broke boxes,Some,0,comp_allprob
134,stuck beads,Some,0,comp_allprob
134,sank balloons,Some,0,comp_allprob
135,melted crayons,Some,0.112107623318386,comp_allprob
135,were green bananas,Some,0,comp_allprob
135,popped bubbles,Some,0.0769230769230769,comp_allprob
135,burnt books,Some,0.158415841584158,comp_allprob
135,broke boxes,Some,0.0923913043478261,comp_allprob
135,landed flat pancakes,Some,0.125,comp_allprob
135,ripped shirts,Some,0.0685714285714286,comp_allprob
135,flashed cameras,Some,0.075,comp_allprob
135,froze berries,Some,0.29718875502008,comp_allprob
135,got stained white carpets,Some,0.141463414634146,comp_allprob
136,popped balloons,Some,0.0099009900990099,comp_allprob
136,fell down shelves,Some,0,comp_allprob
136,burnt books,Some,0.00980392156862745,comp_allprob
136,honked bus drivers,Some,0.0105263157894737,comp_allprob
136,exploded candles,Some,0,comp_allprob
136,decomposed banana peels,Some,0,comp_allprob
136,had the letter Z in them novels,Some,0,comp_allprob
136,froze chocolate bars,Some,0,comp_allprob
136,were green strawberries,Some,0,comp_allprob
136,dissolved carrots,Some,0,comp_allprob
137,landed flat pancakes,Some,0,comp_allprob
137,honked taxi drivers,Some,0,comp_allprob
137,exploded balls of tin foil,Some,0,comp_allprob
137,ripped shirts,Some,0,comp_allprob
137,lit up cd-players,Some,0,comp_allprob
137,laughed comedians,Some,0,comp_allprob
137,beeped houses,Some,0,comp_allprob
137,melted crayons,Some,0,comp_allprob
137,reflected the sunlight mirrors,Some,0,comp_allprob
137,stuck to the wall pieces of gum,Some,0,comp_allprob
138,ate the seeds birds,Some,0,comp_allprob
138,dissolved carrots,Some,0,comp_allprob
138,burnt books,Some,0,comp_allprob
138,melted pencils,Some,0.0100502512562814,comp_allprob
138,reflected the sunlight mirrors,Some,0.0198019801980198,comp_allprob
138,had the letter Z in them love notes,Some,0.01,comp_allprob
138,sank balloons,Some,0.00497512437810945,comp_allprob
138,broke boxes,Some,0.015,comp_allprob
138,ripped books,Some,0.0050251256281407,comp_allprob
138,stopped motorcycles,Some,0.00515463917525773,comp_allprob
139,reflected the sunlight phone screens,Some,0,comp_allprob
139,ripped shirts,Some,0.00497512437810945,comp_allprob
139,honked bicyclists,Some,0.00497512437810945,comp_allprob
139,ran out of batteries laptops,Some,0.00495049504950495,comp_allprob
139,rhymed songs,Some,0.0099009900990099,comp_allprob
139,sank cups,Some,0.00497512437810945,comp_allprob
139,decomposed banana peels,Some,0.333333333333333,comp_allprob
139,stuck beads,Some,0,comp_allprob
139,landed flat coins,Some,0,comp_allprob
139,stopped cars,Some,0.00495049504950495,comp_allprob
140,decomposed banana peels,Some,0.00854700854700855,comp_allprob
140,broke logs,Some,0.0088495575221239,comp_allprob
140,landed flat notebooks,Some,0.00900900900900901,comp_allprob
140,lit up cd-players,Some,0,comp_allprob
140,popped eggs,Some,0,comp_allprob
140,froze chocolate bars,Some,0,comp_allprob
140,reflected the sunlight phone screens,Some,0,comp_allprob
140,burnt books,Some,0,comp_allprob
140,stuck to the wall pieces of gum,Some,0.492610837438424,comp_allprob
140,had the letter Z in them love notes,Some,0,comp_allprob
141,dissolved carrots,Some,0.0220588235294118,comp_allprob
141,popped eggs,Some,0.0357142857142857,comp_allprob
141,exploded fireworks,Some,0.00671140939597315,comp_allprob
141,reflected the sunlight mirrors,Some,0.297297297297297,comp_allprob
141,stopped cars,Some,0.0119760479041916,comp_allprob
141,honked bicyclists,Some,0.0124223602484472,comp_allprob
141,sank balloons,Some,0.273584905660377,comp_allprob
141,flashed webcams,Some,0.0318471337579618,comp_allprob
141,had the letter Z in them love notes,Some,0.0303030303030303,comp_allprob
141,fell down shelves,Some,0.0745341614906832,comp_allprob
142,stuck beads,Some,0.65,comp_allprob
142,decomposed soda cans,Some,0.0246305418719212,comp_allprob
142,honked bicyclists,Some,0.0445859872611465,comp_allprob
142,got stained white carpets,Some,0.442477876106195,comp_allprob
142,ripped shirts,Some,0.488549618320611,comp_allprob
142,rolled shopping carts,Some,0.331010452961672,comp_allprob
142,exploded candles,Some,0.02,comp_allprob
142,blew away napkins,Some,0.436936936936937,comp_allprob
142,exploded eggs,Some,0.765625,comp_allprob
142,burnt rocks,Some,0.0975609756097561,comp_allprob
143,honked bus drivers,Some,0,comp_allprob
143,reflected the sunlight diamonds,Some,0,comp_allprob
143,rolled toy cars,Some,0,comp_allprob
143,flashed phones,Some,0,comp_allprob
143,were green bananas,Some,0,comp_allprob
143,blew away napkins,Some,0,comp_allprob
143,melted ice cubes,Some,0.491620111731844,comp_allprob
143,popped eggs,Some,0,comp_allprob
143,got stained white tablecloths,Some,0.271186440677966,comp_allprob
143,broke logs,Some,0,comp_allprob
144,decomposed soda cans,Some,0.101796407185629,comp_allprob
144,burnt rocks,Some,0.262295081967213,comp_allprob
144,exploded eggs,Some,0.0714285714285714,comp_allprob
144,ran out of batteries phones,Some,0.0567375886524823,comp_allprob
144,sank marbles,Some,0.461538461538462,comp_allprob
144,fell down block towers,Some,0.0895522388059702,comp_allprob
144,blew away hats,Some,0.0852272727272727,comp_allprob
144,popped balloons,Some,0.385542168674699,comp_allprob
144,were green bananas,Some,0.166666666666667,comp_allprob
144,flashed cameras,Some,0.215469613259669,comp_allprob
145,exploded candles,Some,0,comp_allprob
145,froze berries,Some,0,comp_allprob
145,ran out of batteries phones,Some,0,comp_allprob
145,exploded balls of tin foil,Some,0,comp_allprob
145,decomposed pinecones,Some,0,comp_allprob
145,stuck beads,Some,0,comp_allprob
145,honked bicyclists,Some,0.243093922651934,comp_allprob
145,rolled shopping carts,Some,0.12280701754386,comp_allprob
145,stopped motorcycles,Some,0.172774869109948,comp_allprob
145,reflected the sunlight diamonds,Some,0,comp_allprob
146,honked bicyclists,Some,0.0441176470588235,comp_allprob
146,ate the seeds birds,Some,0.0421052631578947,comp_allprob
146,stuck to the wall cakes,Some,0.106870229007634,comp_allprob
146,reflected the sunlight phone screens,Some,0,comp_allprob
146,ripped shoes,Some,0,comp_allprob
146,fell down shelves,Some,0,comp_allprob
146,stopped cars,Some,0,comp_allprob
146,broke sunglasses,Some,0,comp_allprob
146,flashed cameras,Some,0,comp_allprob
146,blew away backpacks,Some,0,comp_allprob
147,reflected the sunlight mirrors,Some,0,comp_allprob
147,decomposed soda cans,Some,0,comp_allprob
147,rhymed songs,Some,0.016,comp_allprob
147,stuck sequins,Some,0,comp_allprob
147,ate the seeds birds,Some,0,comp_allprob
147,were green bananas,Some,0,comp_allprob
147,flashed phones,Some,0,comp_allprob
147,dissolved sugar cubes,Some,0,comp_allprob
147,laughed lawyers,Some,0,comp_allprob
147,melted ice cubes,Some,0,comp_allprob
148,ran out of batteries phones,Some,0.062015503875969,comp_allprob
148,rolled shopping carts,Some,0.08,comp_allprob
148,burnt matches,Some,0.361111111111111,comp_allprob
148,landed flat coins,Some,0.236559139784946,comp_allprob
148,dissolved oreos,Some,0.00892857142857143,comp_allprob
148,fell down block towers,Some,0.00826446280991736,comp_allprob
148,got stained white tablecloths,Some,0.56953642384106,comp_allprob
148,sank balloons,Some,0.0158730158730159,comp_allprob
148,were green bananas,Some,0.0072463768115942,comp_allprob
148,stuck to the wall pieces of gum,Some,0,comp_allprob
149,decomposed pinecones,Some,0,comp_allprob
149,reflected the sunlight phone screens,Some,0,comp_allprob
149,got stained white tablecloths,Some,0,comp_allprob
149,exploded gas tanks,Some,0.318407960199005,comp_allprob
149,flashed phones,Some,0,comp_allprob
149,burnt matches,Some,0,comp_allprob
149,ran out of batteries laptops,Some,0,comp_allprob
149,honked bus drivers,Some,0,comp_allprob
149,stopped motorcycles,Some,0,comp_allprob
149,beeped new cars,Some,0,comp_allprob
150,beeped old cars,Some,0.272727272727273,comp_allprob
150,decomposed pinecones,Some,0.282608695652174,comp_allprob
150,laughed comedians,Some,0.287822878228782,comp_allprob
150,fell down shelves,Some,0.290780141843972,comp_allprob
150,exploded gas tanks,Some,0.27007299270073,comp_allprob
150,froze bottles of hand soap,Some,0,comp_allprob
150,burnt matches,Some,0.005,comp_allprob
150,ran out of batteries bike lights,Some,0,comp_allprob
150,flashed webcams,Some,0,comp_allprob
150,stuck beads,Some,0,comp_allprob
151,fell down block towers,Some,0.0816326530612245,comp_allprob
151,sank balloons,Some,0.021505376344086,comp_allprob
151,rolled toy cars,Some,0,comp_allprob
151,ripped shoes,Some,0,comp_allprob
151,stuck to the wall cakes,Some,0,comp_allprob
151,burnt rocks,Some,0,comp_allprob
151,had the letter Z in them birthday cards,Some,0,comp_allprob
151,dissolved oreos,Some,0,comp_allprob
151,rhymed limericks,Some,0,comp_allprob
151,flashed phones,Some,0,comp_allprob
152,had the letter Z in them birthday cards,Some,0.335664335664336,comp_allprob
152,landed flat coins,Some,0,comp_allprob
152,stuck sequins,Some,0.0106382978723404,comp_allprob
152,froze berries,Some,0.0196078431372549,comp_allprob
152,beeped new cars,Some,0.0113636363636364,comp_allprob
152,laughed lawyers,Some,0,comp_allprob
152,rolled toy cars,Some,0,comp_allprob
152,melted crayons,Some,0.01,comp_allprob
152,honked bus drivers,Some,0,comp_allprob
152,exploded gas tanks,Some,0,comp_allprob
153,rhymed limericks,Some,0.0147783251231527,comp_allprob
153,stuck to the wall cakes,Some,0.0101522842639594,comp_allprob
153,laughed lawyers,Some,0.00980392156862745,comp_allprob
153,exploded candles,Some,0.0230769230769231,comp_allprob
153,exploded balls of tin foil,Some,0.00709219858156028,comp_allprob
153,blew away napkins,Some,0.0335570469798658,comp_allprob
153,broke sunglasses,Some,0.0215827338129496,comp_allprob
153,dissolved carrots,Some,0.00757575757575758,comp_allprob
153,reflected the sunlight diamonds,Some,0.0410958904109589,comp_allprob
153,rolled shopping carts,Some,0.0178571428571429,comp_allprob
154,froze berries,Some,0,comp_allprob
154,flashed phones,Some,0.0184049079754601,comp_allprob
154,decomposed banana peels,Some,0.0116279069767442,comp_allprob
154,ran out of batteries laptops,Some,0.00578034682080925,comp_allprob
154,stopped motorcycles,Some,0,comp_allprob
154,melted pencils,Some,0,comp_allprob
154,rhymed limericks,Some,0,comp_allprob
154,had the letter Z in them love notes,Some,0,comp_allprob
154,were green clovers,Some,0,comp_allprob
154,landed flat coins,Some,0,comp_allprob
155,froze chocolate bars,Some,0,comp_allprob
155,popped eggs,Some,0,comp_allprob
155,stuck to the wall baseballs,Some,0,comp_allprob
155,beeped old cars,Some,0,comp_allprob
155,reflected the sunlight phone screens,Some,0,comp_allprob
155,landed flat notebooks,Some,0,comp_allprob
155,ate the seeds butterflies,Some,0.00746268656716418,comp_allprob
155,lit up computers,Some,0,comp_allprob
155,exploded fireworks,Some,0,comp_allprob
155,blew away hats,Some,0,comp_allprob
156,stopped bicycles,Some,0.28436018957346,comp_allprob
156,exploded fireworks,Some,0.162650602409639,comp_allprob
156,beeped new cars,Some,0.157232704402516,comp_allprob
156,ripped books,Some,0.150259067357513,comp_allprob
156,decomposed soda cans,Some,0.0765027322404372,comp_allprob
156,stuck sequins,Some,0.12,comp_allprob
156,fell down card towers,Some,0.0695652173913043,comp_allprob
156,blew away hats,Some,0.0214285714285714,comp_allprob
156,were green bananas,Some,0.0212765957446809,comp_allprob
156,had the letter Z in them love notes,Some,0.0173913043478261,comp_allprob
157,honked taxi drivers,Some,0,comp_allprob
157,laughed kids,Some,0,comp_allprob
157,ran out of batteries phones,Some,0,comp_allprob
157,got stained white tablecloths,Some,0,comp_allprob
157,ripped books,Some,0,comp_allprob
157,ate the seeds birds,Some,0,comp_allprob
157,fell down card towers,Some,0,comp_allprob
157,were green bananas,Some,0,comp_allprob
157,froze bottles of hand soap,Some,0,comp_allprob
157,had the letter Z in them love notes,Some,0,comp_allprob
158,exploded candles,Some,0.004739336492891,comp_allprob
158,ran out of batteries bike lights,Some,0.0132450331125828,comp_allprob
158,broke sunglasses,Some,0.333333333333333,comp_allprob
158,laughed comedians,Some,0.0778443113772455,comp_allprob
158,flashed phones,Some,0.0625,comp_allprob
158,exploded balls of tin foil,Some,0.0965909090909091,comp_allprob
158,popped balloons,Some,0.111731843575419,comp_allprob
158,stuck sequins,Some,0.0930232558139535,comp_allprob
158,lit up computers,Some,0.11046511627907,comp_allprob
158,were green strawberries,Some,0.0747126436781609,comp_allprob
159,exploded candles,Some,0,comp_allprob
159,reflected the sunlight phone screens,Some,0,comp_allprob
159,got stained white shirts,Some,0,comp_allprob
159,laughed comedians,Some,0,comp_allprob
159,burnt books,Some,0,comp_allprob
159,ripped books,Some,0,comp_allprob
159,rolled shopping carts,Some,0,comp_allprob
159,sank balloons,Some,0,comp_allprob
159,had the letter Z in them novels,Some,0.0526315789473684,comp_allprob
159,melted ice cubes,Some,0.394190871369295,comp_allprob
160,ripped shoes,Some,0.055944055944056,comp_allprob
160,landed flat coins,Some,0.00584795321637427,comp_allprob
160,beeped new cars,Some,0.00584795321637427,comp_allprob
160,burnt books,Some,0.00568181818181818,comp_allprob
160,fell down shelves,Some,0.0112994350282486,comp_allprob
160,froze bottles of hand soap,Some,0,comp_allprob
160,ran out of batteries phones,Some,0.00602409638554217,comp_allprob
160,got stained white shirts,Some,0.306859205776173,comp_allprob
160,ate the seeds dogs,Some,0.00602409638554217,comp_allprob
160,honked taxi drivers,Some,0.016260162601626,comp_allprob
161,ripped books,Some,0.0826446280991736,comp_allprob
161,flashed webcams,Some,0,comp_allprob
161,were green clovers,Some,0,comp_allprob
161,ate the seeds butterflies,Some,0,comp_allprob
161,ran out of batteries bike lights,Some,0.0333333333333333,comp_allprob
161,dissolved carrots,Some,0,comp_allprob
161,stuck sequins,Some,0.00769230769230769,comp_allprob
161,popped bubbles,Some,0.00833333333333333,comp_allprob
161,laughed comedians,Some,0,comp_allprob
161,blew away napkins,Some,0.0078740157480315,comp_allprob
162,ripped shoes,Some,0.0357142857142857,comp_allprob
162,stopped cars,Some,0,comp_allprob
162,blew away hats,Some,0,comp_allprob
162,got stained white shirts,Some,0,comp_allprob
162,beeped old cars,Some,0,comp_allprob
162,froze berries,Some,0,comp_allprob
162,stuck to the wall baseballs,Some,0,comp_allprob
162,fell down shelves,Some,0,comp_allprob
162,ate the seeds birds,Some,0,comp_allprob
162,exploded balls of tin foil,Some,0,comp_allprob
163,stuck stickers,Some,0.295774647887324,comp_allprob
163,popped balloons,Some,0.300613496932515,comp_allprob
163,laughed comedians,Some,0.374045801526718,comp_allprob
163,ran out of batteries phones,Some,0.228571428571429,comp_allprob
163,flashed webcams,Some,0.238372093023256,comp_allprob
163,rolled wheelchairs,Some,0.296774193548387,comp_allprob
163,burnt books,Some,0.215384615384615,comp_allprob
163,stuck to the wall pieces of gum,Some,0.170212765957447,comp_allprob
163,got stained white carpets,Some,0.283687943262411,comp_allprob
163,reflected the sunlight diamonds,Some,0.32484076433121,comp_allprob
164,laughed lawyers,Some,0.015748031496063,comp_allprob
164,got stained white tablecloths,Some,0,comp_allprob
164,blew away backpacks,Some,0,comp_allprob
164,flashed webcams,Some,0,comp_allprob
164,beeped houses,Some,0,comp_allprob
164,broke sunglasses,Some,0,comp_allprob
164,froze berries,Some,0,comp_allprob
164,melted ice cubes,Some,0,comp_allprob
164,were green bananas,Some,0,comp_allprob
164,rolled wheelchairs,Some,0,comp_allprob
165,melted crayons,Some,0.0198019801980198,comp_allprob
165,lit up flashlights,Some,0.00704225352112676,comp_allprob
165,reflected the sunlight mirrors,Some,0.00657894736842105,comp_allprob
165,ripped shirts,Some,0.0169491525423729,comp_allprob
165,flashed webcams,Some,0.00680272108843537,comp_allprob
165,dissolved oreos,Some,0,comp_allprob
165,froze chocolate bars,Some,0.00662251655629139,comp_allprob
165,rolled shopping carts,Some,0.0087719298245614,comp_allprob
165,laughed lawyers,Some,0.0205479452054795,comp_allprob
165,blew away napkins,Some,0.0147058823529412,comp_allprob
166,rhymed limericks,Some,0,comp_allprob
166,stuck to the wall baseballs,Some,0,comp_allprob
166,decomposed banana peels,Some,0.00628930817610063,comp_allprob
166,flashed webcams,Some,0.0126582278481013,comp_allprob
166,got stained white shirts,Some,0.00625,comp_allprob
166,had the letter Z in them birthday cards,Some,0.09375,comp_allprob
166,beeped old cars,Some,0.26,comp_allprob
166,dissolved sugar cubes,Some,0.226415094339623,comp_allprob
166,sank cups,Some,0.0196078431372549,comp_allprob
166,burnt books,Some,0.213333333333333,comp_allprob
167,honked taxi drivers,Some,0.255,comp_allprob
167,decomposed soda cans,Some,0.247524752475248,comp_allprob
167,sank marbles,Some,0.258373205741627,comp_allprob
167,dissolved oreos,Some,0.281938325991189,comp_allprob
167,exploded gas tanks,Some,0.286384976525822,comp_allprob
167,stuck sequins,Some,0.258536585365854,comp_allprob
167,stuck to the wall baseballs,Some,0.265700483091788,comp_allprob
167,froze bottles of hand soap,Some,0.281407035175879,comp_allprob
167,fell down block towers,Some,0.247422680412371,comp_allprob
167,reflected the sunlight phone screens,Some,0.25,comp_allprob
168,lit up computers,Some,0,comp_allprob
168,rolled shopping carts,Some,0.290540540540541,comp_allprob
168,sank cups,Some,0.240601503759398,comp_allprob
168,were green strawberries,Some,0.265734265734266,comp_allprob
168,stuck to the wall cakes,Some,0,comp_allprob
168,blew away hats,Some,0,comp_allprob
168,fell down card towers,Some,0.0099009900990099,comp_allprob
168,honked taxi drivers,Some,0,comp_allprob
168,broke logs,Some,0.0105263157894737,comp_allprob
168,ran out of batteries phones,Some,0,comp_allprob
169,burnt matches,Some,0,comp_allprob
169,stuck to the wall cakes,Some,0,comp_allprob
169,exploded eggs,Some,0,comp_allprob
169,fell down block towers,Some,0,comp_allprob
169,dissolved carrots,Some,0,comp_allprob
169,got stained white tablecloths,Some,0,comp_allprob
169,flashed phones,Some,0,comp_allprob
169,lit up cd-players,Some,0.00662251655629139,comp_allprob
169,melted pencils,Some,0,comp_allprob
169,decomposed banana peels,Some,0,comp_allprob
170,fell down block towers,Some,0,comp_allprob
170,laughed lawyers,Some,0.00961538461538462,comp_allprob
170,flashed cameras,Some,0.0283018867924528,comp_allprob
170,were green bananas,Some,0.00719424460431655,comp_allprob
170,sank cups,Some,0.0155038759689922,comp_allprob
170,melted ice cubes,Some,0,comp_allprob
170,had the letter Z in them love notes,Some,0.0636363636363636,comp_allprob
170,dissolved sugar cubes,Some,0.019047619047619,comp_allprob
170,stuck to the wall cakes,Some,0.0283018867924528,comp_allprob
170,exploded eggs,Some,0.0294117647058824,comp_allprob
171,stuck beads,Some,0.47979797979798,comp_allprob
171,landed flat pancakes,Some,0.451776649746193,comp_allprob
171,exploded fireworks,Some,0.451977401129944,comp_allprob
171,dissolved oreos,Some,0.423076923076923,comp_allprob
171,froze bottles of hand soap,Some,0.494252873563218,comp_allprob
171,stopped motorcycles,Some,0.5,comp_allprob
171,were green strawberries,Some,0.18,comp_allprob
171,ripped books,Some,0.122448979591837,comp_allprob
171,exploded balls of tin foil,Some,0.473684210526316,comp_allprob
171,decomposed soda cans,Some,0.0125,comp_allprob
172,popped bubbles,Some,0.284090909090909,comp_allprob
172,rhymed limericks,Some,0.251461988304094,comp_allprob
172,laughed lawyers,Some,0,comp_allprob
172,sank balloons,Some,0,comp_allprob
172,stuck to the wall pieces of gum,Some,0,comp_allprob
172,rolled wheelchairs,Some,0,comp_allprob
172,ran out of batteries phones,Some,0,comp_allprob
172,exploded CDs,Some,0,comp_allprob
172,melted pencils,Some,0,comp_allprob
172,had the letter Z in them love notes,Some,0,comp_allprob
173,ate the seeds birds,Some,0,comp_allprob
173,melted ice cubes,Some,0,comp_allprob
173,rhymed limericks,Some,0,comp_allprob
173,landed flat notebooks,Some,0,comp_allprob
173,were green bananas,Some,0,comp_allprob
173,burnt matches,Some,0,comp_allprob
173,exploded fireworks,Some,0,comp_allprob
173,decomposed pinecones,Some,0,comp_allprob
173,had the letter Z in them novels,Some,0,comp_allprob
173,fell down block towers,Some,0,comp_allprob
174,fell down shelves,Some,0.0540540540540541,comp_allprob
174,honked taxi drivers,Some,0.0491803278688525,comp_allprob
174,lit up cd-players,Some,0.190839694656489,comp_allprob
174,stuck to the wall cakes,Some,0.333333333333333,comp_allprob
174,melted pencils,Some,0.331168831168831,comp_allprob
174,had the letter Z in them love notes,Some,0.17910447761194,comp_allprob
174,rhymed poems,Some,0.152542372881356,comp_allprob
174,broke boxes,Some,0.345132743362832,comp_allprob
174,flashed phones,Some,0.270718232044199,comp_allprob
174,rolled shopping carts,Some,0.177514792899408,comp_allprob
175,stuck sequins,Some,0,comp_allprob
175,stuck to the wall pieces of gum,Some,0,comp_allprob
175,exploded CDs,Some,0,comp_allprob
175,ripped books,Some,0,comp_allprob
175,froze berries,Some,0,comp_allprob
175,laughed lawyers,Some,0,comp_allprob
175,landed flat notebooks,Some,0,comp_allprob
175,melted pencils,Some,0,comp_allprob
175,were green strawberries,Some,0,comp_allprob
175,lit up cd-players,Some,0,comp_allprob
176,ate the seeds dogs,Some,0.0119047619047619,comp_allprob
176,stuck to the wall pieces of gum,Some,0,comp_allprob
176,fell down card towers,Some,0.0132450331125828,comp_allprob
176,exploded candles,Some,0.00675675675675676,comp_allprob
176,beeped new cars,Some,0.0131578947368421,comp_allprob
176,reflected the sunlight mirrors,Some,0.00675675675675676,comp_allprob
176,rolled shopping carts,Some,0.012987012987013,comp_allprob
176,had the letter Z in them novels,Some,0.0132450331125828,comp_allprob
176,decomposed pinecones,Some,0.00662251655629139,comp_allprob
176,stopped cars,Some,0.00689655172413793,comp_allprob
177,exploded eggs,Some,0.0773809523809524,comp_allprob
177,blew away napkins,Some,0.126436781609195,comp_allprob
177,exploded fireworks,Some,0.0909090909090909,comp_allprob
177,sank marbles,Some,0.161458333333333,comp_allprob
177,stopped cars,Some,0.0919540229885057,comp_allprob
177,melted ice cubes,Some,0.247933884297521,comp_allprob
177,got stained white carpets,Some,0.138888888888889,comp_allprob
177,landed flat pancakes,Some,0.0896551724137931,comp_allprob
177,laughed lawyers,Some,0.0543478260869565,comp_allprob
177,dissolved carrots,Some,0.0714285714285714,comp_allprob
178,rhymed poems,Some,0.152046783625731,comp_allprob
178,froze berries,Some,0.0636942675159236,comp_allprob
178,had the letter Z in them novels,Some,0.102040816326531,comp_allprob
178,reflected the sunlight diamonds,Some,0.0472972972972973,comp_allprob
178,decomposed soda cans,Some,0.0413793103448276,comp_allprob
178,ran out of batteries phones,Some,0.177631578947368,comp_allprob
178,melted crayons,Some,0.0661764705882353,comp_allprob
178,blew away hats,Some,0.0583941605839416,comp_allprob
178,honked bicyclists,Some,0.111111111111111,comp_allprob
178,were green strawberries,Some,0.118518518518519,comp_allprob
179,exploded eggs,Some,0.00961538461538462,comp_allprob
179,honked taxi drivers,Some,0.147651006711409,comp_allprob
179,reflected the sunlight diamonds,Some,0.103448275862069,comp_allprob
179,fell down card towers,Some,0.175757575757576,comp_allprob
179,burnt matches,Some,0.0476190476190476,comp_allprob
179,beeped old cars,Some,0,comp_allprob
179,rolled shopping carts,Some,0.125,comp_allprob
179,lit up cd-players,Some,0,comp_allprob
179,dissolved carrots,Some,0.0072463768115942,comp_allprob
179,broke logs,Some,0.0218978102189781,comp_allprob
180,melted crayons,Some,0.00649350649350649,comp_allprob
180,stuck to the wall pieces of gum,Some,0,comp_allprob
180,landed flat coins,Some,0.0075187969924812,comp_allprob
180,laughed kids,Some,0.00662251655629139,comp_allprob
180,decomposed soda cans,Some,0.0072992700729927,comp_allprob
180,stuck sequins,Some,0.00735294117647059,comp_allprob
180,sank marbles,Some,0.0149253731343284,comp_allprob
180,reflected the sunlight phone screens,Some,0.0211267605633803,comp_allprob
180,rolled wheelchairs,Some,0,comp_allprob
180,froze bottles of hand soap,Some,0.00714285714285714,comp_allprob
181,melted ice cubes,Some,0.013986013986014,comp_allprob
181,got stained white carpets,Some,0.513966480446927,comp_allprob
181,exploded fireworks,Some,0.0714285714285714,comp_allprob
181,broke boxes,Some,0.0275229357798165,comp_allprob
181,rolled toy cars,Some,0,comp_allprob
181,laughed kids,Some,0,comp_allprob
181,burnt books,Some,0,comp_allprob
181,honked bus drivers,Some,0,comp_allprob
181,blew away napkins,Some,0.0124223602484472,comp_allprob
181,flashed webcams,Some,0,comp_allprob
182,lit up flashlights,Some,0.0294117647058824,comp_allprob
182,dissolved carrots,Some,0.0354609929078014,comp_allprob
182,had the letter Z in them birthday cards,Some,0.0267857142857143,comp_allprob
182,got stained white tablecloths,Some,0.0265486725663717,comp_allprob
182,blew away hats,Some,0.00847457627118644,comp_allprob
182,beeped old cars,Some,0.00840336134453782,comp_allprob
182,rolled wheelchairs,Some,0,comp_allprob
182,stuck to the wall baseballs,Some,0.008,comp_allprob
182,honked bicyclists,Some,0.00909090909090909,comp_allprob
182,sank marbles,Some,0.0347826086956522,comp_allprob
183,exploded fireworks,Some,0.248756218905473,comp_allprob
183,decomposed banana peels,Some,0.255924170616114,comp_allprob
183,rhymed poems,Some,0.261904761904762,comp_allprob
183,melted pencils,Some,0.259803921568627,comp_allprob
183,exploded CDs,Some,0.259803921568627,comp_allprob
183,burnt books,Some,0.252475247524752,comp_allprob
183,had the letter Z in them love notes,Some,0.265700483091788,comp_allprob
183,stuck beads,Some,0.251256281407035,comp_allprob
183,froze chocolate bars,Some,0.265402843601896,comp_allprob
183,reflected the sunlight mirrors,Some,0.252475247524752,comp_allprob
184,melted crayons,Some,0,comp_allprob
184,had the letter Z in them love notes,Some,0,comp_allprob
184,burnt books,Some,0.505050505050505,comp_allprob
184,got stained white tablecloths,Some,0.374531835205993,comp_allprob
184,beeped new cars,Some,0.37037037037037,comp_allprob
184,fell down shelves,Some,0.354609929078014,comp_allprob
184,froze chocolate bars,Some,0.34965034965035,comp_allprob
184,sank cups,Some,0.347222222222222,comp_allprob
184,rhymed limericks,Some,0,comp_allprob
184,decomposed pinecones,Some,0,comp_allprob
185,stopped cars,Some,0.0194174757281553,comp_allprob
185,ate the seeds birds,Some,0,comp_allprob
185,exploded fireworks,Some,0,comp_allprob
185,reflected the sunlight mirrors,Some,0,comp_allprob
185,beeped houses,Some,0,comp_allprob
185,were green strawberries,Some,0,comp_allprob
185,flashed phones,Some,0,comp_allprob
185,stuck beads,Some,0,comp_allprob
185,lit up cd-players,Some,0,comp_allprob
185,broke logs,Some,0,comp_allprob
186,flashed webcams,Some,0,comp_allprob
186,rhymed poems,Some,0.0193548387096774,comp_allprob
186,decomposed soda cans,Some,0.00666666666666667,comp_allprob
186,melted crayons,Some,0.00671140939597315,comp_allprob
186,stuck stickers,Some,0.00662251655629139,comp_allprob
186,popped eggs,Some,0.00662251655629139,comp_allprob
186,honked bus drivers,Some,0,comp_allprob
186,dissolved oreos,Some,0.0133333333333333,comp_allprob
186,blew away backpacks,Some,0.0133333333333333,comp_allprob
186,were green clovers,Some,0.00662251655629139,comp_allprob
187,stopped cars,Some,0.0526315789473684,comp_allprob
187,blew away hats,Some,0.0666666666666667,comp_allprob
187,ripped books,Some,0.101010101010101,comp_allprob
187,had the letter Z in them love notes,Some,0.0485436893203883,comp_allprob
187,got stained white shirts,Some,0.0849056603773585,comp_allprob
187,exploded candles,Some,0.0747663551401869,comp_allprob
187,decomposed banana peels,Some,0.0625,comp_allprob
187,ran out of batteries bike lights,Some,0.0727272727272727,comp_allprob
187,exploded balls of tin foil,Some,0.0485436893203883,comp_allprob
187,were green clovers,Some,0.0380952380952381,comp_allprob
188,exploded gas tanks,Some,0.0140845070422535,comp_allprob
188,landed flat notebooks,Some,0.01,comp_allprob
188,beeped old cars,Some,0.0136054421768707,comp_allprob
188,ran out of batteries phones,Some,0.00952380952380952,comp_allprob
188,dissolved sugar cubes,Some,0.0206185567010309,comp_allprob
188,melted pencils,Some,0.246861924686192,comp_allprob
188,had the letter Z in them novels,Some,0.312280701754386,comp_allprob
188,fell down card towers,Some,0.318339100346021,comp_allprob
