"speakerOptimality,wonkinessPrior,linkingBetaConcentration,softmaxWonky",posteriorProb
"4.35,0.91,2.3333333333333335,2.51",0
"4.35,0.91,2,2.51",0
"4.35,0.91,1.6666666666666667,2.51",0
"4.35,0.91,1.3333333333333333,2.51",0
"4.35,0.91,1,2.51",0
"4.35,0.91,0.6666666666666666,2.51",0
"4.35,0.91,0.3333333333333333,2.51",0
"4.35,0.91,6.333333333333333,2.76",0
"4.35,0.91,6,2.76",0
"4.35,0.91,5.666666666666667,2.76",0
"4.35,0.91,5.333333333333333,2.76",0
"4.35,0.91,5,2.76",0
"4.35,0.91,4.666666666666667,2.76",0
"4.35,0.91,4.333333333333333,2.76",0
"4.35,0.91,4,2.76",0
"4.35,0.91,3.6666666666666665,2.76",0
"4.35,0.91,3.3333333333333335,2.76",0
"4.35,0.91,3,2.76",0
"4.35,0.91,2.6666666666666665,2.76",0
"4.35,0.91,2.3333333333333335,2.76",0
"4.35,0.91,2,2.76",0
"4.35,0.91,1.6666666666666667,2.76",0
"4.35,0.91,1.3333333333333333,2.76",0
"4.35,0.91,1,2.76",0
"4.35,0.91,0.6666666666666666,2.76",0
"4.35,0.91,0.3333333333333333,2.76",0
"3.6,0.11,6.333333333333333,0.01",0
"3.6,0.11,6,0.01",0
"3.6,0.11,5.666666666666667,0.01",0
"3.6,0.11,5.333333333333333,0.01",0
"3.6,0.11,5,0.01",0
"3.6,0.11,4.666666666666667,0.01",0
"3.6,0.11,4.333333333333333,0.01",0
"3.6,0.11,4,0.01",0
"3.6,0.11,3.6666666666666665,0.01",0
"3.6,0.11,3.3333333333333335,0.01",0
"3.6,0.11,3,0.01",0
"3.6,0.11,2.6666666666666665,0.01",0
"3.6,0.11,2.3333333333333335,0.01",0
"3.6,0.11,2,0.01",5.187662680634166e-290
"3.6,0.11,1.6666666666666667,0.01",2.1438331529488904e-266
"3.6,0.11,1.3333333333333333,0.01",0
"3.6,0.11,1,0.01",0
"3.6,0.11,0.6666666666666666,0.01",0
"3.6,0.11,0.3333333333333333,0.01",0
"4.35,0.91,6.333333333333333,3.01",0
"4.35,0.91,6,3.01",0
"4.35,0.91,5.666666666666667,3.01",0
"4.35,0.91,5.333333333333333,3.01",0
"4.35,0.91,5,3.01",0
"4.35,0.91,4.666666666666667,3.01",0
"4.35,0.91,4.333333333333333,3.01",0
"4.35,0.91,4,3.01",0
"4.35,0.91,3.6666666666666665,3.01",0
"4.35,0.91,3.3333333333333335,3.01",0
"4.35,0.91,3,3.01",0
"4.35,0.91,2.6666666666666665,3.01",0
"4.35,0.91,2.3333333333333335,3.01",0
"4.35,0.91,2,3.01",0
"4.35,0.91,1.6666666666666667,3.01",0
"4.35,0.91,1.3333333333333333,3.01",0
"4.35,0.91,1,3.01",0
"4.35,0.91,0.6666666666666666,3.01",0
"4.35,0.91,0.3333333333333333,3.01",0
"4.35,0.91,6.333333333333333,3.26",0
"4.35,0.91,6,3.26",0
"4.35,0.91,5.666666666666667,3.26",0
"4.35,0.91,5.333333333333333,3.26",0
"4.35,0.91,5,3.26",0
"4.35,0.91,4.666666666666667,3.26",0
"4.35,0.91,4.333333333333333,3.26",0
"4.35,0.91,4,3.26",0
"4.35,0.91,3.6666666666666665,3.26",0
"4.35,0.91,3.3333333333333335,3.26",0
"4.35,0.91,3,3.26",0
"4.35,0.91,2.6666666666666665,3.26",0
"4.35,0.91,2.3333333333333335,3.26",0
"4.35,0.91,2,3.26",0
"4.35,0.91,1.6666666666666667,3.26",0
"4.35,0.91,1.3333333333333333,3.26",0
"4.35,0.91,1,3.26",0
"4.35,0.91,0.6666666666666666,3.26",0
"4.35,0.91,0.3333333333333333,3.26",0
"0.1,0.21000000000000002,6.333333333333333,4.76",0
"0.1,0.21000000000000002,6,4.76",0
"0.1,0.21000000000000002,5.666666666666667,4.76",0
"0.1,0.21000000000000002,5.333333333333333,4.76",0
"0.1,0.21000000000000002,5,4.76",0
"0.1,0.21000000000000002,4.666666666666667,4.76",0
"0.1,0.21000000000000002,4.333333333333333,4.76",0
"0.1,0.21000000000000002,4,4.76",0
"0.1,0.21000000000000002,3.6666666666666665,4.76",0
"0.1,0.21000000000000002,3.3333333333333335,4.76",0
"0.1,0.21000000000000002,3,4.76",0
"0.1,0.21000000000000002,2.6666666666666665,4.76",0
"0.1,0.21000000000000002,2.3333333333333335,4.76",0
"0.1,0.21000000000000002,2,4.76",0
"0.1,0.21000000000000002,1.6666666666666667,4.76",0
"0.1,0.21000000000000002,1.3333333333333333,4.76",0
"0.1,0.21000000000000002,1,4.76",0
"0.1,0.21000000000000002,0.6666666666666666,4.76",0
"0.1,0.21000000000000002,0.3333333333333333,4.76",0
"4.1,0.31,6.333333333333333,4.76",0
"4.1,0.31,6,4.76",0
"4.1,0.31,5.666666666666667,4.76",0
"4.1,0.31,5.333333333333333,4.76",0
"4.1,0.31,5,4.76",0
"4.1,0.31,4.666666666666667,4.76",0
"4.1,0.31,4.333333333333333,4.76",0
"4.1,0.31,4,4.76",0
"4.1,0.31,3.6666666666666665,4.76",0
"4.1,0.31,3.3333333333333335,4.76",0
"4.1,0.31,3,4.76",0
"4.1,0.31,2.6666666666666665,4.76",0
"4.1,0.31,2.3333333333333335,4.76",0
"4.1,0.31,2,4.76",0
"4.1,0.31,1.6666666666666667,4.76",0
"4.1,0.31,1.3333333333333333,4.76",0
"4.1,0.31,1,4.76",0
"4.1,0.31,0.6666666666666666,4.76",0
"4.1,0.31,0.3333333333333333,4.76",0
"3.6,0.11,6.333333333333333,0.26",0
"3.6,0.11,6,0.26",0
"3.6,0.11,5.666666666666667,0.26",0
"3.6,0.11,5.333333333333333,0.26",0
"3.6,0.11,5,0.26",0
"3.6,0.11,4.666666666666667,0.26",0
"3.6,0.11,4.333333333333333,0.26",0
"3.6,0.11,4,0.26",0
"3.6,0.11,3.6666666666666665,0.26",0
"3.6,0.11,3.3333333333333335,0.26",0
"3.6,0.11,3,0.26",0
"3.6,0.11,2.6666666666666665,0.26",0
"3.6,0.11,2.3333333333333335,0.26",4.988883017341694e-306
"3.6,0.11,2,0.26",3.3736088428347546e-297
"3.6,0.11,1.6666666666666667,0.26",0
"3.6,0.11,1.3333333333333333,0.26",0
"3.6,0.11,1,0.26",0
"3.6,0.11,0.6666666666666666,0.26",0
"3.6,0.11,0.3333333333333333,0.26",0
"0.1,0.81,6.333333333333333,3.51",0
"0.1,0.81,6,3.51",0
"0.1,0.81,5.666666666666667,3.51",0
"0.1,0.81,5.333333333333333,3.51",0
"0.1,0.81,5,3.51",0
"0.1,0.81,4.666666666666667,3.51",0
"0.1,0.81,4.333333333333333,3.51",0
"0.1,0.81,4,3.51",0
"0.1,0.81,3.6666666666666665,3.51",0
"0.1,0.81,3.3333333333333335,3.51",0
"0.1,0.81,3,3.51",0
"0.1,0.81,2.6666666666666665,3.51",0
"0.1,0.81,2.3333333333333335,3.51",0
"0.1,0.81,2,3.51",0
"0.1,0.81,1.6666666666666667,3.51",0
"0.1,0.81,1.3333333333333333,3.51",0
"0.1,0.81,1,3.51",0
"0.1,0.81,0.6666666666666666,3.51",0
"0.1,0.81,0.3333333333333333,3.51",0
"2.6,0.71,6.333333333333333,2.76",0
"2.6,0.71,6,2.76",0
"2.6,0.71,5.666666666666667,2.76",0
"2.6,0.71,5.333333333333333,2.76",0
"2.6,0.71,5,2.76",0
"2.6,0.71,4.666666666666667,2.76",0
"2.6,0.71,4.333333333333333,2.76",0
"2.6,0.71,4,2.76",0
"2.6,0.71,3.6666666666666665,2.76",0
"2.6,0.71,3.3333333333333335,2.76",0
"2.6,0.71,3,2.76",0
"2.6,0.71,2.6666666666666665,2.76",0
"2.6,0.71,2.3333333333333335,2.76",0
"2.6,0.71,2,2.76",0
"2.6,0.71,1.6666666666666667,2.76",0
"2.6,0.71,1.3333333333333333,2.76",0
"2.6,0.71,1,2.76",0
"2.6,0.71,0.6666666666666666,2.76",0
"2.6,0.71,0.3333333333333333,2.76",0
"4.35,0.91,6.333333333333333,3.51",0
"4.35,0.91,6,3.51",0
"4.35,0.91,5.666666666666667,3.51",0
"4.35,0.91,5.333333333333333,3.51",0
"4.35,0.91,5,3.51",0
"4.35,0.91,4.666666666666667,3.51",0
"4.35,0.91,4.333333333333333,3.51",0
"4.35,0.91,4,3.51",0
"4.35,0.91,3.6666666666666665,3.51",0
"4.35,0.91,3.3333333333333335,3.51",0
"4.35,0.91,3,3.51",0
"4.35,0.91,2.6666666666666665,3.51",0
"4.35,0.91,2.3333333333333335,3.51",0
"4.35,0.91,2,3.51",0
"4.35,0.91,1.6666666666666667,3.51",0
"4.35,0.91,1.3333333333333333,3.51",0
"4.35,0.91,1,3.51",0
"4.35,0.91,0.6666666666666666,3.51",0
"4.35,0.91,0.3333333333333333,3.51",0
"4.35,0.91,6.333333333333333,3.76",0
"4.35,0.91,6,3.76",0
"4.35,0.91,5.666666666666667,3.76",0
"4.35,0.91,5.333333333333333,3.76",0
"4.35,0.91,5,3.76",0
"4.35,0.91,4.666666666666667,3.76",0
"4.35,0.91,4.333333333333333,3.76",0
"4.35,0.91,4,3.76",0
"4.35,0.91,3.6666666666666665,3.76",0
"4.35,0.91,3.3333333333333335,3.76",0
"4.35,0.91,3,3.76",0
"4.35,0.91,2.6666666666666665,3.76",0
"4.35,0.91,2.3333333333333335,3.76",0
"4.35,0.91,2,3.76",0
"4.35,0.91,1.6666666666666667,3.76",0
"4.35,0.91,1.3333333333333333,3.76",0
"4.35,0.91,1,3.76",0
"4.35,0.91,0.6666666666666666,3.76",0
"4.35,0.91,0.3333333333333333,3.76",0
"3.6,0.11,6.333333333333333,0.51",0
"3.6,0.11,6,0.51",0
"3.6,0.11,5.666666666666667,0.51",0
"3.6,0.11,5.333333333333333,0.51",0
"3.6,0.11,5,0.51",0
"3.6,0.11,4.666666666666667,0.51",0
"3.6,0.11,4.333333333333333,0.51",0
"3.6,0.11,4,0.51",0
"3.6,0.11,3.6666666666666665,0.51",0
"3.6,0.11,3.3333333333333335,0.51",0
"3.6,0.11,3,0.51",0
"3.6,0.11,2.6666666666666665,0.51",0
"3.6,0.11,2.3333333333333335,0.51",0
"3.6,0.11,2,0.51",0
"3.6,0.11,1.6666666666666667,0.51",0
"3.6,0.11,1.3333333333333333,0.51",0
"3.6,0.11,1,0.51",0
"3.6,0.11,0.6666666666666666,0.51",0
"3.6,0.11,0.3333333333333333,0.51",0
"4.35,0.91,6.333333333333333,4.01",0
"4.35,0.91,6,4.01",0
"4.35,0.91,5.666666666666667,4.01",0
"4.35,0.91,5.333333333333333,4.01",0
"4.35,0.91,5,4.01",0
"4.35,0.91,4.666666666666667,4.01",0
"4.35,0.91,4.333333333333333,4.01",0
"4.35,0.91,4,4.01",0
"4.35,0.91,3.6666666666666665,4.01",0
"4.35,0.91,3.3333333333333335,4.01",0
"4.35,0.91,3,4.01",0
"4.35,0.91,2.6666666666666665,4.01",0
"4.35,0.91,2.3333333333333335,4.01",0
"4.35,0.91,2,4.01",0
"4.35,0.91,1.6666666666666667,4.01",0
"4.35,0.91,1.3333333333333333,4.01",0
"4.35,0.91,1,4.01",0
"4.35,0.91,0.6666666666666666,4.01",0
"4.35,0.91,0.3333333333333333,4.01",0
"4.35,0.91,6.333333333333333,4.26",0
"4.35,0.91,6,4.26",0
"4.35,0.91,5.666666666666667,4.26",0
"4.35,0.91,5.333333333333333,4.26",0
"4.35,0.91,5,4.26",0
"4.35,0.91,4.666666666666667,4.26",0
"4.35,0.91,4.333333333333333,4.26",0
"4.35,0.91,4,4.26",0
"4.35,0.91,3.6666666666666665,4.26",0
"4.35,0.91,3.3333333333333335,4.26",0
"4.35,0.91,3,4.26",0
"4.35,0.91,2.6666666666666665,4.26",0
"4.35,0.91,2.3333333333333335,4.26",0
"4.35,0.91,2,4.26",0
"4.35,0.91,1.6666666666666667,4.26",0
"4.35,0.91,1.3333333333333333,4.26",0
"4.35,0.91,1,4.26",0
"4.35,0.91,0.6666666666666666,4.26",0
"4.35,0.91,0.3333333333333333,4.26",0
"3.6,0.11,6.333333333333333,0.76",0
"3.6,0.11,6,0.76",0
"3.6,0.11,5.666666666666667,0.76",0
"3.6,0.11,5.333333333333333,0.76",0
"3.6,0.11,5,0.76",0
"3.6,0.11,4.666666666666667,0.76",0
"3.6,0.11,4.333333333333333,0.76",0
"3.6,0.11,4,0.76",0
"3.6,0.11,3.6666666666666665,0.76",0
"3.6,0.11,3.3333333333333335,0.76",0
"3.6,0.11,3,0.76",0
"3.6,0.11,2.6666666666666665,0.76",0
"3.6,0.11,2.3333333333333335,0.76",0
"3.6,0.11,2,0.76",0
"3.6,0.11,1.6666666666666667,0.76",0
"3.6,0.11,1.3333333333333333,0.76",0
"3.6,0.11,1,0.76",0
"3.6,0.11,0.6666666666666666,0.76",0
"3.6,0.11,0.3333333333333333,0.76",0
"0.1,0.81,6.333333333333333,3.76",0
"0.1,0.81,6,3.76",0
"0.1,0.81,5.666666666666667,3.76",0
"0.1,0.81,5.333333333333333,3.76",0
"0.1,0.81,5,3.76",0
"0.1,0.81,4.666666666666667,3.76",0
"0.1,0.81,4.333333333333333,3.76",0
"0.1,0.81,4,3.76",0
"0.1,0.81,3.6666666666666665,3.76",0
"0.1,0.81,3.3333333333333335,3.76",0
"0.1,0.81,3,3.76",0
"0.1,0.81,2.6666666666666665,3.76",0
"0.1,0.81,2.3333333333333335,3.76",0
"0.1,0.81,2,3.76",0
"0.1,0.81,1.6666666666666667,3.76",0
"0.1,0.81,1.3333333333333333,3.76",0
"0.1,0.81,1,3.76",0
"0.1,0.81,0.6666666666666666,3.76",0
"0.1,0.81,0.3333333333333333,3.76",0
"4.35,0.91,6.333333333333333,4.51",0
"4.35,0.91,6,4.51",0
"4.35,0.91,5.666666666666667,4.51",0
"4.35,0.91,5.333333333333333,4.51",0
"4.35,0.91,5,4.51",0
"4.35,0.91,4.666666666666667,4.51",0
"4.35,0.91,4.333333333333333,4.51",0
"2.85,0.61,6.666666666666667,3.01",0
"4.35,0.91,3.6666666666666665,4.51",0
"4.35,0.91,3.3333333333333335,4.51",0
"4.35,0.91,3,4.51",0
"4.35,0.91,2.6666666666666665,4.51",0
"4.35,0.91,2.3333333333333335,4.51",0
"4.35,0.91,2,4.51",0
"4.35,0.91,1.6666666666666667,4.51",0
"4.35,0.91,1.3333333333333333,4.51",0
"4.35,0.91,1,4.51",0
"4.35,0.91,0.6666666666666666,4.51",0
"4.35,0.91,0.3333333333333333,4.51",0
"4.6,0.31,6.333333333333333,0.01",0
"4.6,0.31,6,0.01",0
"4.6,0.31,5.666666666666667,0.01",0
"4.6,0.31,5.333333333333333,0.01",0
"4.6,0.31,5,0.01",0
"4.6,0.31,4.666666666666667,0.01",0
"4.6,0.31,4.333333333333333,0.01",0
"4.6,0.31,4,0.01",0
"4.6,0.31,3.6666666666666665,0.01",0
"4.6,0.31,3.3333333333333335,0.01",0
"4.6,0.31,3,0.01",0
"4.6,0.31,2.6666666666666665,0.01",0
"4.6,0.31,2.3333333333333335,0.01",0
"4.6,0.31,2,0.01",2.6139105383635706e-256
"4.6,0.31,1.6666666666666667,0.01",4.5307557917174e-229
"4.6,0.31,1.3333333333333333,0.01",2.5073448157768757e-287
"4.6,0.31,1,0.01",0
"4.6,0.31,0.6666666666666666,0.01",0
"4.6,0.31,0.3333333333333333,0.01",0
"3.6,0.11,6.333333333333333,1.01",0
"3.6,0.11,6,1.01",0
"3.6,0.11,5.666666666666667,1.01",0
"3.6,0.11,5.333333333333333,1.01",0
"3.6,0.11,5,1.01",0
"3.6,0.11,4.666666666666667,1.01",0
"3.6,0.11,4.333333333333333,1.01",0
"3.6,0.11,4,1.01",0
"3.6,0.11,3.6666666666666665,1.01",0
"3.6,0.11,3.3333333333333335,1.01",0
"3.6,0.11,3,1.01",0
"3.6,0.11,2.6666666666666665,1.01",0
"3.6,0.11,2.3333333333333335,1.01",0
"3.6,0.11,2,1.01",0
"3.6,0.11,1.6666666666666667,1.01",0
"3.6,0.11,1.3333333333333333,1.01",0
"3.6,0.11,1,1.01",0
"3.6,0.11,0.6666666666666666,1.01",0
"3.6,0.11,0.3333333333333333,1.01",0
"4.6,0.31,6.333333333333333,0.26",0
"4.6,0.31,6,0.26",0
"4.6,0.31,5.666666666666667,0.26",0
"4.6,0.31,5.333333333333333,0.26",0
"4.6,0.31,5,0.26",0
"4.6,0.31,4.666666666666667,0.26",0
"4.6,0.31,4.333333333333333,0.26",0
"4.6,0.31,4,0.26",0
"4.6,0.31,3.6666666666666665,0.26",0
"4.6,0.31,3.3333333333333335,0.26",0
"4.6,0.31,3,0.26",0
"4.6,0.31,2.6666666666666665,0.26",0
"4.6,0.31,2.3333333333333335,0.26",1.49778563569915e-310
"4.6,0.31,2,0.26",5.637299235740918e-260
"4.6,0.31,1.6666666666666667,0.26",1.5652019424213696e-259
"4.6,0.31,1.3333333333333333,0.26",0
"4.6,0.31,1,0.26",0
"4.6,0.31,0.6666666666666666,0.26",0
"4.6,0.31,0.3333333333333333,0.26",0
"4.6,0.31,6.333333333333333,0.51",0
"4.6,0.31,6,0.51",0
"4.6,0.31,5.666666666666667,0.51",0
"4.6,0.31,5.333333333333333,0.51",0
"4.6,0.31,5,0.51",0
"4.6,0.31,4.666666666666667,0.51",0
"4.6,0.31,4.333333333333333,0.51",0
"4.6,0.31,4,0.51",0
"4.6,0.31,3.6666666666666665,0.51",0
"4.6,0.31,3.3333333333333335,0.51",0
"4.6,0.31,3,0.51",0
"4.6,0.31,2.6666666666666665,0.51",0
"4.6,0.31,2.3333333333333335,0.51",0
"4.6,0.31,2,0.51",9.49757e-319
"4.6,0.31,1.6666666666666667,0.51",0
"4.6,0.31,1.3333333333333333,0.51",0
"4.6,0.31,1,0.51",0
"4.6,0.31,0.6666666666666666,0.51",0
"4.6,0.31,0.3333333333333333,0.51",0
"3.6,0.11,6.333333333333333,1.26",0
"3.6,0.11,6,1.26",0
"3.6,0.11,5.666666666666667,1.26",0
"3.6,0.11,5.333333333333333,1.26",0
"3.6,0.11,5,1.26",0
"3.6,0.11,4.666666666666667,1.26",0
"3.6,0.11,4.333333333333333,1.26",0
"3.6,0.11,4,1.26",0
"3.6,0.11,3.6666666666666665,1.26",0
"3.6,0.11,3.3333333333333335,1.26",0
"3.6,0.11,3,1.26",0
"3.6,0.11,2.6666666666666665,1.26",0
"3.6,0.11,2.3333333333333335,1.26",0
"3.6,0.11,2,1.26",0
"3.6,0.11,1.6666666666666667,1.26",0
"3.6,0.11,1.3333333333333333,1.26",0
"3.6,0.11,1,1.26",0
"3.6,0.11,0.6666666666666666,1.26",0
"3.6,0.11,0.3333333333333333,1.26",0
"0.1,0.81,6.333333333333333,4.01",0
"0.1,0.81,6,4.01",0
"0.1,0.81,5.666666666666667,4.01",0
"0.1,0.81,5.333333333333333,4.01",0
"0.1,0.81,5,4.01",0
"0.1,0.81,4.666666666666667,4.01",0
"0.1,0.81,4.333333333333333,4.01",0
"0.1,0.81,4,4.01",0
"0.1,0.81,3.6666666666666665,4.01",0
"0.1,0.81,3.3333333333333335,4.01",0
"0.1,0.81,3,4.01",0
"0.1,0.81,2.6666666666666665,4.01",0
"0.1,0.81,2.3333333333333335,4.01",0
"0.1,0.81,2,4.01",0
"0.1,0.81,1.6666666666666667,4.01",0
"0.1,0.81,1.3333333333333333,4.01",0
"0.1,0.81,1,4.01",0
"0.1,0.81,0.6666666666666666,4.01",0
"0.1,0.81,0.3333333333333333,4.01",0
"2.6,0.71,6.333333333333333,3.01",0
"2.6,0.71,6,3.01",0
"2.6,0.71,5.666666666666667,3.01",0
"2.6,0.71,5.333333333333333,3.01",0
"2.6,0.71,5,3.01",0
"2.6,0.71,4.666666666666667,3.01",0
"2.6,0.71,4.333333333333333,3.01",0
"2.6,0.71,4,3.01",0
"2.6,0.71,3.6666666666666665,3.01",0
"2.6,0.71,3.3333333333333335,3.01",0
"2.6,0.71,3,3.01",0
"2.6,0.71,2.6666666666666665,3.01",0
"2.6,0.71,2.3333333333333335,3.01",0
"2.6,0.71,2,3.01",0
"2.6,0.71,1.6666666666666667,3.01",0
"2.6,0.71,1.3333333333333333,3.01",0
"2.6,0.71,1,3.01",0
"2.6,0.71,0.6666666666666666,3.01",0
"2.6,0.71,0.3333333333333333,3.01",0
"4.6,0.31,6.333333333333333,0.76",0
"4.6,0.31,6,0.76",0
"4.6,0.31,5.666666666666667,0.76",0
"4.6,0.31,5.333333333333333,0.76",0
"4.6,0.31,5,0.76",0
"4.6,0.31,4.666666666666667,0.76",0
"4.6,0.31,4.333333333333333,0.76",0
"4.6,0.31,4,0.76",0
"4.6,0.31,3.6666666666666665,0.76",0
"4.6,0.31,3.3333333333333335,0.76",0
"4.6,0.31,3,0.76",0
"4.6,0.31,2.6666666666666665,0.76",0
"4.6,0.31,2.3333333333333335,0.76",0
"4.6,0.31,2,0.76",0
"4.6,0.31,1.6666666666666667,0.76",0
"4.6,0.31,1.3333333333333333,0.76",0
"4.6,0.31,1,0.76",0
"4.6,0.31,0.6666666666666666,0.76",0
"4.6,0.31,0.3333333333333333,0.76",0
"4.6,0.31,6.333333333333333,1.01",0
"4.6,0.31,6,1.01",0
"4.6,0.31,5.666666666666667,1.01",0
"4.6,0.31,5.333333333333333,1.01",0
"4.6,0.31,5,1.01",0
"4.6,0.31,4.666666666666667,1.01",0
"4.6,0.31,4.333333333333333,1.01",0
"4.6,0.31,4,1.01",0
"4.6,0.31,3.6666666666666665,1.01",0
"4.6,0.31,3.3333333333333335,1.01",0
"4.6,0.31,3,1.01",0
"4.6,0.31,2.6666666666666665,1.01",0
"4.6,0.31,2.3333333333333335,1.01",0
"4.6,0.31,2,1.01",0
"4.6,0.31,1.6666666666666667,1.01",0
"4.6,0.31,1.3333333333333333,1.01",0
"4.6,0.31,1,1.01",0
"4.6,0.31,0.6666666666666666,1.01",0
"4.6,0.31,0.3333333333333333,1.01",0
"3.6,0.11,6.333333333333333,1.51",0
"3.6,0.11,6,1.51",0
"3.6,0.11,5.666666666666667,1.51",0
"3.6,0.11,5.333333333333333,1.51",0
"3.6,0.11,5,1.51",0
"3.6,0.11,4.666666666666667,1.51",0
"3.6,0.11,4.333333333333333,1.51",0
"3.6,0.11,4,1.51",0
"3.6,0.11,3.6666666666666665,1.51",0
"3.6,0.11,3.3333333333333335,1.51",0
"3.6,0.11,3,1.51",0
"3.6,0.11,2.6666666666666665,1.51",0
"3.6,0.11,2.3333333333333335,1.51",0
"3.6,0.11,2,1.51",0
"3.6,0.11,1.6666666666666667,1.51",0
"3.6,0.11,1.3333333333333333,1.51",0
"3.6,0.11,1,1.51",0
"3.6,0.11,0.6666666666666666,1.51",0
"3.6,0.11,0.3333333333333333,1.51",0
"4.6,0.31,6.333333333333333,1.26",0
"4.6,0.31,6,1.26",0
"4.6,0.31,5.666666666666667,1.26",0
"4.6,0.31,5.333333333333333,1.26",0
"4.6,0.31,5,1.26",0
"4.6,0.31,4.666666666666667,1.26",0
"4.6,0.31,4.333333333333333,1.26",0
"4.6,0.31,4,1.26",0
"4.6,0.31,3.6666666666666665,1.26",0
"4.6,0.31,3.3333333333333335,1.26",0
"4.6,0.31,3,1.26",0
"4.6,0.31,2.6666666666666665,1.26",0
"4.6,0.31,2.3333333333333335,1.26",0
"4.6,0.31,2,1.26",0
"4.6,0.31,1.6666666666666667,1.26",0
"4.6,0.31,1.3333333333333333,1.26",0
"4.6,0.31,1,1.26",0
"4.6,0.31,0.6666666666666666,1.26",0
"4.6,0.31,0.3333333333333333,1.26",0
"4.6,0.31,6.333333333333333,1.51",0
"4.6,0.31,6,1.51",0
"4.6,0.31,5.666666666666667,1.51",0
"4.6,0.31,5.333333333333333,1.51",0
"4.6,0.31,5,1.51",0
"4.6,0.31,4.666666666666667,1.51",0
"4.6,0.31,4.333333333333333,1.51",0
"4.6,0.31,4,1.51",0
"4.6,0.31,3.6666666666666665,1.51",0
"4.6,0.31,3.3333333333333335,1.51",0
"4.6,0.31,3,1.51",0
"4.6,0.31,2.6666666666666665,1.51",0
"4.6,0.31,2.3333333333333335,1.51",0
"4.6,0.31,2,1.51",0
"4.6,0.31,1.6666666666666667,1.51",0
"4.6,0.31,1.3333333333333333,1.51",0
"4.6,0.31,1,1.51",0
"4.6,0.31,0.6666666666666666,1.51",0
"4.6,0.31,0.3333333333333333,1.51",0
"3.6,0.11,6.333333333333333,1.76",0
"3.6,0.11,6,1.76",0
"3.6,0.11,5.666666666666667,1.76",0
"3.6,0.11,5.333333333333333,1.76",0
"3.6,0.11,5,1.76",0
"3.6,0.11,4.666666666666667,1.76",0
"3.6,0.11,4.333333333333333,1.76",0
"3.6,0.11,4,1.76",0
"3.6,0.11,3.6666666666666665,1.76",0
"3.6,0.11,3.3333333333333335,1.76",0
"3.6,0.11,3,1.76",0
"3.6,0.11,2.6666666666666665,1.76",0
"3.6,0.11,2.3333333333333335,1.76",0
"3.6,0.11,2,1.76",0
"3.6,0.11,1.6666666666666667,1.76",0
"3.6,0.11,1.3333333333333333,1.76",0
"4.6,0.31,6.666666666666667,0.01",0
"3.6,0.11,0.6666666666666666,1.76",0
"3.6,0.11,0.3333333333333333,1.76",0
"0.1,0.81,6.333333333333333,4.26",0
"0.1,0.81,6,4.26",0
"0.1,0.81,5.666666666666667,4.26",0
"0.1,0.81,5.333333333333333,4.26",0
"0.1,0.81,5,4.26",0
"0.1,0.81,4.666666666666667,4.26",0
"0.1,0.81,4.333333333333333,4.26",0
"0.1,0.81,4,4.26",0
"0.1,0.81,3.6666666666666665,4.26",0
"0.1,0.81,3.3333333333333335,4.26",0
"0.1,0.81,3,4.26",0
"0.1,0.81,2.6666666666666665,4.26",0
"0.1,0.81,2.3333333333333335,4.26",0
"0.1,0.81,2,4.26",0
"0.1,0.81,1.6666666666666667,4.26",0
"0.1,0.81,1.3333333333333333,4.26",0
"0.1,0.81,1,4.26",0
"0.1,0.81,0.6666666666666666,4.26",0
"0.1,0.81,0.3333333333333333,4.26",0
"4.6,0.31,6.333333333333333,1.76",0
"4.6,0.31,6,1.76",0
"4.6,0.31,5.666666666666667,1.76",0
"4.6,0.31,5.333333333333333,1.76",0
"4.6,0.31,5,1.76",0
"4.6,0.31,4.666666666666667,1.76",0
"4.6,0.31,4.333333333333333,1.76",0
"4.6,0.31,4,1.76",0
"4.6,0.31,3.6666666666666665,1.76",0
"4.6,0.31,3.3333333333333335,1.76",0
"4.6,0.31,3,1.76",0
"4.6,0.31,2.6666666666666665,1.76",0
"4.6,0.31,2.3333333333333335,1.76",0
"4.6,0.31,2,1.76",0
"4.6,0.31,1.6666666666666667,1.76",0
"4.6,0.31,1.3333333333333333,1.76",0
"4.6,0.31,1,1.76",0
"4.6,0.31,0.6666666666666666,1.76",0
"4.6,0.31,0.3333333333333333,1.76",0
"4.6,0.31,6.333333333333333,2.01",0
"4.6,0.31,6,2.01",0
"4.6,0.31,5.666666666666667,2.01",0
"4.6,0.31,5.333333333333333,2.01",0
"4.6,0.31,5,2.01",0
"4.6,0.31,4.666666666666667,2.01",0
"4.6,0.31,4.333333333333333,2.01",0
"4.6,0.31,4,2.01",0
"4.6,0.31,3.6666666666666665,2.01",0
"4.6,0.31,3.3333333333333335,2.01",0
"4.6,0.31,3,2.01",0
"4.6,0.31,2.6666666666666665,2.01",0
"4.6,0.31,2.3333333333333335,2.01",0
"4.6,0.31,2,2.01",0
"4.6,0.31,1.6666666666666667,2.01",0
"4.6,0.31,1.3333333333333333,2.01",0
"4.6,0.31,1,2.01",0
"4.6,0.31,0.6666666666666666,2.01",0
"4.6,0.31,0.3333333333333333,2.01",0
"3.6,0.11,6.333333333333333,2.01",0
"3.6,0.11,6,2.01",0
"3.6,0.11,5.666666666666667,2.01",0
"3.6,0.11,5.333333333333333,2.01",0
