subject,item,utterance,response,measure
105,landed flat notebooks,Some,5,comp_state
105,beeped new cars,Some,5,comp_state
105,stuck beads,Some,5,comp_state
105,ran out of batteries phones,None,0,comp_state
105,had the letter Z in them birthday cards,Some,5,comp_state
105,were green strawberries,Some,5,comp_state
106,burnt matches,All,15,comp_state
106,froze berries,Some,7,comp_state
106,fell down shelves,Some,6,comp_state
106,melted crayons,None,0,comp_state
106,exploded candles,Some,4,comp_state
106,rolled wheelchairs,All,15,comp_state
106,dissolved carrots,None,0,comp_state
106,beeped old cars,Some,6,comp_state
106,popped balloons,None,0,comp_state
106,landed flat pancakes,All,15,comp_state
106,were green clovers,Some,6,comp_state
106,ran out of batteries phones,Some,10,comp_state
106,decomposed pinecones,Some,7,comp_state
106,had the letter Z in them novels,Some,15,comp_state
106,got stained white carpets,Some,11,comp_state
106,exploded CDs,Some,7,comp_state
106,laughed lawyers,All,15,comp_state
106,stopped motorcycles,None,0,comp_state
106,stuck to the wall cakes,All,15,comp_state
106,ripped shoes,None,0,comp_state
107,lit up computers,Some,8,comp_state
107,laughed kids,Some,8,comp_state
107,stopped motorcycles,Some,8,comp_state
107,exploded gas tanks,Some,7,comp_state
107,exploded eggs,None,0,comp_state
107,burnt books,All,15,comp_state
107,sank cups,None,0,comp_state
107,melted ice cubes,All,15,comp_state
107,ate the seeds dogs,Some,7,comp_state
107,decomposed banana peels,All,15,comp_state
107,had the letter Z in them love notes,Some,8,comp_state
107,rolled toy cars,Some,7,comp_state
107,got stained white tablecloths,All,15,comp_state
107,landed flat notebooks,Some,7,comp_state
107,broke logs,None,0,comp_state
107,stuck beads,None,0,comp_state
107,rhymed limericks,Some,7,comp_state
107,popped bubbles,All,15,comp_state
107,reflected the sunlight phone screens,None,0,comp_state
107,ripped shirts,Some,8,comp_state
108,popped eggs,None,0,comp_state
108,got stained white carpets,Some,12,comp_state
108,stuck to the wall pieces of gum,Some,12,comp_state
108,melted ice cubes,Some,11,comp_state
108,broke sunglasses,None,0,comp_state
108,burnt matches,Some,12,comp_state
108,blew away backpacks,None,0,comp_state
108,flashed cameras,None,0,comp_state
108,reflected the sunlight diamonds,All,15,comp_state
108,had the letter Z in them love notes,All,15,comp_state
108,ran out of batteries laptops,None,0,comp_state
108,ripped books,Some,13,comp_state
108,laughed lawyers,Some,9,comp_state
108,rolled wheelchairs,All,15,comp_state
108,decomposed pinecones,Some,12,comp_state
108,froze berries,All,15,comp_state
108,were green clovers,Some,11,comp_state
108,landed flat coins,Some,15,comp_state
108,fell down shelves,Some,12,comp_state
108,lit up cd-players,All,15,comp_state
109,ripped books,All,15,comp_state
109,fell down shelves,Some,7,comp_state
109,got stained white shirts,Some,8,comp_state
109,exploded candles,All,15,comp_state
109,were green strawberries,Some,7,comp_state
109,beeped houses,All,15,comp_state
109,ate the seeds butterflies,None,0,comp_state
109,decomposed banana peels,None,0,comp_state
109,melted crayons,None,0,comp_state
109,reflected the sunlight phone screens,Some,7,comp_state
109,rolled toy cars,All,15,comp_state
109,popped balloons,Some,8,comp_state
109,honked taxi drivers,Some,8,comp_state
109,ran out of batteries phones,All,15,comp_state
109,froze chocolate bars,Some,8,comp_state
109,stopped cars,Some,7,comp_state
109,exploded CDs,None,0,comp_state
109,burnt books,Some,8,comp_state
109,sank cups,None,0,comp_state
109,landed flat notebooks,Some,7,comp_state
110,honked bicyclists,Some,3,comp_state
110,fell down shelves,Some,3,comp_state
110,popped bubbles,All,15,comp_state
110,burnt matches,Some,6,comp_state
110,froze chocolate bars,Some,5,comp_state
110,blew away backpacks,All,15,comp_state
110,were green clovers,None,0,comp_state
110,exploded candles,Some,7,comp_state
110,dissolved carrots,None,0,comp_state
110,ran out of batteries bike lights,All,0,comp_state
110,stuck to the wall pieces of gum,All,15,comp_state
110,ripped books,None,0,comp_state
110,flashed webcams,All,15,comp_state
110,stuck beads,Some,8,comp_state
110,laughed lawyers,Some,6,comp_state
110,sank cups,Some,8,comp_state
110,got stained white tablecloths,None,0,comp_state
110,rhymed poems,Some,5,comp_state
110,had the letter Z in them novels,Some,6,comp_state
110,ate the seeds birds,None,0,comp_state
111,stopped cars,Some,6,comp_state
111,froze chocolate bars,Some,7,comp_state
111,blew away napkins,None,0,comp_state
111,landed flat coins,Some,10,comp_state
111,sank balloons,All,15,comp_state
111,reflected the sunlight phone screens,None,0,comp_state
111,melted pencils,All,15,comp_state
111,got stained white tablecloths,Some,7,comp_state
111,popped bubbles,Some,9,comp_state
111,ate the seeds dogs,Some,9,comp_state
111,ripped shirts,None,0,comp_state
111,ran out of batteries phones,All,15,comp_state
111,decomposed soda cans,All,15,comp_state
111,honked bus drivers,Some,7,comp_state
111,rolled toy cars,All,15,comp_state
111,exploded CDs,Some,9,comp_state
111,lit up cd-players,Some,10,comp_state
111,had the letter Z in them birthday cards,Some,3,comp_state
111,stuck to the wall pieces of gum,None,0,comp_state
111,were green bananas,None,0,comp_state
112,were green strawberries,All,15,comp_state
112,broke logs,Some,6,comp_state
112,flashed cameras,All,15,comp_state
112,dissolved oreos,All,15,comp_state
112,decomposed soda cans,None,0,comp_state
112,rolled wheelchairs,Some,8,comp_state
112,blew away hats,Some,6,comp_state
112,exploded eggs,None,0,comp_state
112,beeped old cars,None,0,comp_state
112,stuck to the wall pieces of gum,All,15,comp_state
112,burnt rocks,Some,10,comp_state
112,fell down card towers,Some,9,comp_state
112,reflected the sunlight mirrors,Some,5,comp_state
112,sank cups,Some,5,comp_state
112,ran out of batteries bike lights,Some,8,comp_state
112,rhymed limericks,None,0,comp_state
112,laughed lawyers,Some,6,comp_state
112,landed flat notebooks,None,0,comp_state
112,ate the seeds birds,All,15,comp_state
112,froze bottles of hand soap,Some,10,comp_state
113,sank cups,All,15,comp_state
113,ripped books,None,0,comp_state
113,popped bubbles,All,15,comp_state
113,stopped motorcycles,None,0,comp_state
113,burnt rocks,Some,11,comp_state
113,laughed lawyers,None,0,comp_state
113,melted pencils,All,15,comp_state
113,broke sunglasses,Some,11,comp_state
113,stuck beads,All,15,comp_state
113,lit up flashlights,Some,12,comp_state
113,honked taxi drivers,Some,11,comp_state
113,rolled toy cars,Some,10,comp_state
113,ran out of batteries bike lights,None,0,comp_state
113,ate the seeds dogs,Some,6,comp_state
113,exploded CDs,None,0,comp_state
113,got stained white carpets,Some,12,comp_state
113,dissolved carrots,All,15,comp_state
113,beeped houses,Some,8,comp_state
113,blew away napkins,Some,8,comp_state
113,were green bananas,Some,8,comp_state
114,exploded candles,Some,8,comp_state
114,rolled toy cars,Some,9,comp_state
114,fell down shelves,Some,5,comp_state
114,ate the seeds dogs,Some,7,comp_state
114,burnt rocks,Some,8,comp_state
114,stopped bicycles,All,15,comp_state
114,ripped shoes,Some,10,comp_state
114,landed flat notebooks,All,15,comp_state
114,dissolved oreos,Some,10,comp_state
114,flashed webcams,None,0,comp_state
114,decomposed banana peels,All,15,comp_state
114,were green clovers,Some,15,comp_state
114,got stained white tablecloths,None,0,comp_state
114,sank cups,Some,15,comp_state
114,honked bicyclists,None,0,comp_state
114,beeped houses,None,0,comp_state
114,broke sunglasses,All,15,comp_state
114,exploded eggs,All,15,comp_state
114,lit up computers,Some,10,comp_state
114,blew away napkins,None,0,comp_state
115,lit up flashlights,Some,7,comp_state
115,were green bananas,Some,10,comp_state
115,landed flat pancakes,Some,4,comp_state
115,ripped shirts,Some,9,comp_state
115,got stained white carpets,All,15,comp_state
115,ate the seeds butterflies,Some,7,comp_state
115,stuck stickers,Some,6,comp_state
115,reflected the sunlight phone screens,None,0,comp_state
115,froze bottles of hand soap,Some,6,comp_state
115,popped eggs,Some,9,comp_state
115,melted crayons,None,0,comp_state
115,beeped old cars,All,15,comp_state
115,fell down shelves,Some,10,comp_state
115,exploded candles,None,0,comp_state
115,burnt books,None,0,comp_state
115,flashed webcams,None,0,comp_state
115,exploded balls of tin foil,All,15,comp_state
115,sank marbles,All,15,comp_state
115,laughed lawyers,Some,3,comp_state
115,broke logs,All,15,comp_state
116,burnt rocks,None,0,comp_state
116,lit up computers,All,15,comp_state
116,sank cups,Some,7,comp_state
116,melted crayons,Some,10,comp_state
116,landed flat notebooks,Some,8,comp_state
116,exploded balls of tin foil,None,0,comp_state
116,ate the seeds dogs,None,0,comp_state
116,honked bus drivers,Some,10,comp_state
116,exploded candles,All,15,comp_state
116,popped bubbles,Some,15,comp_state
116,broke logs,Some,8,comp_state
116,beeped old cars,None,0,comp_state
116,laughed lawyers,Some,5,comp_state
116,reflected the sunlight phone screens,All,15,comp_state
116,were green clovers,All,15,comp_state
116,stopped motorcycles,Some,10,comp_state
116,got stained white tablecloths,Some,6,comp_state
116,decomposed soda cans,All,15,comp_state
116,had the letter Z in them novels,Some,8,comp_state
116,blew away backpacks,None,0,comp_state
117,exploded eggs,All,15,comp_state
117,melted pencils,None,0,comp_state
117,rolled wheelchairs,All,15,comp_state
117,exploded candles,Some,8,comp_state
117,lit up computers,Some,8,comp_state
117,were green clovers,None,0,comp_state
117,honked bus drivers,None,0,comp_state
117,flashed cameras,Some,8,comp_state
117,reflected the sunlight mirrors,None,0,comp_state
117,had the letter Z in them birthday cards,All,15,comp_state
117,stuck to the wall cakes,All,15,comp_state
117,blew away hats,Some,8,comp_state
117,ran out of batteries bike lights,Some,8,comp_state
117,burnt books,Some,8,comp_state
117,dissolved sugar cubes,Some,8,comp_state
117,decomposed banana peels,Some,8,comp_state
117,ripped books,Some,8,comp_state
117,broke sunglasses,All,15,comp_state
117,beeped houses,Some,8,comp_state
117,got stained white shirts,None,0,comp_state
118,burnt books,Some,8,comp_state
118,flashed phones,All,15,comp_state
118,broke sunglasses,None,0,comp_state
118,exploded fireworks,All,15,comp_state
118,exploded CDs,Some,8,comp_state
118,popped balloons,Some,8,comp_state
118,rhymed poems,Some,8,comp_state
118,decomposed pinecones,All,15,comp_state
118,dissolved sugar cubes,Some,7,comp_state
118,melted pencils,Some,8,comp_state
118,landed flat pancakes,None,0,comp_state
118,froze berries,Some,8,comp_state
118,laughed kids,Some,8,comp_state
118,ripped shoes,Some,8,comp_state
118,lit up flashlights,None,0,comp_state
118,were green clovers,Some,8,comp_state
118,got stained white shirts,All,15,comp_state
118,blew away backpacks,None,0,comp_state
118,stuck to the wall baseballs,All,15,comp_state
118,reflected the sunlight phone screens,None,0,comp_state
119,rhymed limericks,None,0,comp_state
119,lit up cd-players,None,0,comp_state
119,were green clovers,Some,8,comp_state
119,dissolved sugar cubes,All,15,comp_state
119,reflected the sunlight phone screens,All,15,comp_state
119,had the letter Z in them novels,All,15,comp_state
119,exploded CDs,Some,5,comp_state
119,froze bottles of hand soap,Some,9,comp_state
119,fell down block towers,None,0,comp_state
119,exploded candles,Some,4,comp_state
119,burnt matches,Some,12,comp_state
119,sank cups,Some,4,comp_state
119,stuck to the wall baseballs,Some,5,comp_state
119,landed flat coins,Some,6,comp_state
119,melted ice cubes,All,15,comp_state
119,beeped new cars,All,15,comp_state
119,stuck beads,Some,6,comp_state
119,broke sunglasses,None,0,comp_state
119,rolled toy cars,Some,4,comp_state
119,ate the seeds dogs,None,0,comp_state
120,exploded candles,None,0,comp_state
120,rolled shopping carts,All,15,comp_state
120,dissolved carrots,All,15,comp_state
120,ripped books,All,15,comp_state
120,reflected the sunlight diamonds,Some,11,comp_state
120,broke sunglasses,None,0,comp_state
120,stuck to the wall cakes,Some,6,comp_state
120,rhymed poems,Some,11,comp_state
120,got stained white tablecloths,None,0,comp_state
120,sank cups,All,15,comp_state
120,fell down shelves,Some,6,comp_state
120,laughed comedians,Some,7,comp_state
120,blew away backpacks,Some,5,comp_state
120,flashed cameras,Some,7,comp_state
120,ran out of batteries phones,None,0,comp_state
120,burnt books,None,0,comp_state
120,had the letter Z in them birthday cards,Some,3,comp_state
120,popped balloons,Some,10,comp_state
120,stopped cars,Some,12,comp_state
120,beeped houses,All,15,comp_state
121,sank balloons,Some,8,comp_state
121,dissolved carrots,Some,6,comp_state
121,beeped houses,All,15,comp_state
121,fell down block towers,None,0,comp_state
121,exploded CDs,Some,8,comp_state
121,were green bananas,All,15,comp_state
121,reflected the sunlight diamonds,None,0,comp_state
121,ran out of batteries laptops,None,0,comp_state
121,melted pencils,Some,6,comp_state
121,blew away backpacks,Some,8,comp_state
121,rhymed songs,Some,7,comp_state
121,honked bicyclists,All,15,comp_state
121,landed flat notebooks,Some,7,comp_state
121,broke boxes,All,15,comp_state
121,stuck to the wall pieces of gum,All,15,comp_state
121,flashed phones,Some,8,comp_state
121,laughed kids,None,0,comp_state
121,stuck beads,Some,7,comp_state
121,decomposed pinecones,None,0,comp_state
121,stopped cars,Some,8,comp_state
122,reflected the sunlight phone screens,All,12,comp_state
122,rhymed songs,Some,9,comp_state
122,exploded fireworks,All,5,comp_state
122,were green bananas,Some,9,comp_state
122,dissolved carrots,All,9,comp_state
122,decomposed banana peels,None,0,comp_state
122,blew away hats,Some,7,comp_state
122,broke logs,Some,7,comp_state
122,had the letter Z in them birthday cards,Some,4,comp_state
122,rolled toy cars,Some,7,comp_state
122,lit up flashlights,Some,4,comp_state
122,melted ice cubes,Some,5,comp_state
122,ate the seeds dogs,None,0,comp_state
122,laughed kids,All,15,comp_state
122,popped bubbles,Some,11,comp_state
122,stopped bicycles,None,0,comp_state
122,got stained white carpets,All,15,comp_state
122,landed flat notebooks,None,0,comp_state
122,flashed phones,None,0,comp_state
122,honked bus drivers,Some,5,comp_state
123,rolled toy cars,None,0,comp_state
123,fell down shelves,Some,5,comp_state
123,ate the seeds birds,Some,9,comp_state
123,froze berries,Some,9,comp_state
123,decomposed banana peels,None,0,comp_state
123,stuck sequins,All,15,comp_state
123,were green strawberries,All,15,comp_state
123,exploded CDs,Some,10,comp_state
123,flashed webcams,None,0,comp_state
123,beeped houses,Some,6,comp_state
123,got stained white carpets,Some,9,comp_state
123,melted crayons,Some,9,comp_state
123,sank marbles,Some,10,comp_state
123,honked taxi drivers,All,15,comp_state
123,stuck to the wall baseballs,Some,4,comp_state
123,reflected the sunlight phone screens,None,0,comp_state
123,lit up cd-players,None,0,comp_state
123,blew away hats,All,15,comp_state
123,popped eggs,All,15,comp_state
123,ran out of batteries laptops,Some,9,comp_state
124,rhymed poems,Some,8,comp_state
124,lit up computers,Some,8,comp_state
124,burnt books,All,15,comp_state
124,rolled wheelchairs,All,15,comp_state
124,exploded candles,None,0,comp_state
124,laughed lawyers,Some,7,comp_state
124,honked taxi drivers,Some,8,comp_state
124,stopped cars,Some,8,comp_state
124,ripped shirts,Some,8,comp_state
124,dissolved sugar cubes,Some,7,comp_state
124,froze bottles of hand soap,None,0,comp_state
124,stuck to the wall pieces of gum,Some,7,comp_state
124,popped balloons,All,15,comp_state
124,ran out of batteries phones,None,0,comp_state
124,exploded balls of tin foil,None,0,comp_state
124,reflected the sunlight diamonds,None,0,comp_state
124,were green clovers,All,15,comp_state
124,landed flat pancakes,Some,11,comp_state
124,beeped new cars,All,15,comp_state
124,got stained white carpets,Some,6,comp_state
125,burnt matches,All,15,comp_state
125,rhymed songs,None,0,comp_state
125,had the letter Z in them birthday cards,All,15,comp_state
125,flashed webcams,All,15,comp_state
125,ran out of batteries bike lights,All,15,comp_state
125,ate the seeds dogs,Some,7,comp_state
125,sank cups,None,0,comp_state
125,beeped houses,Some,8,comp_state
125,stuck stickers,Some,8,comp_state
125,landed flat coins,None,0,comp_state
125,fell down block towers,Some,9,comp_state
125,rolled toy cars,Some,9,comp_state
125,got stained white tablecloths,Some,8,comp_state
125,stuck to the wall pieces of gum,Some,6,comp_state
125,froze chocolate bars,None,0,comp_state
125,stopped cars,Some,7,comp_state
125,reflected the sunlight phone screens,Some,8,comp_state
125,honked bicyclists,All,15,comp_state
125,decomposed soda cans,None,0,comp_state
125,exploded CDs,Some,9,comp_state
126,were green bananas,Some,8,comp_state
126,stuck sequins,Some,9,comp_state
126,broke sunglasses,All,15,comp_state
126,melted crayons,All,15,comp_state
126,reflected the sunlight mirrors,Some,10,comp_state
126,laughed comedians,None,0,comp_state
126,honked bicyclists,Some,7,comp_state
126,lit up flashlights,None,0,comp_state
126,exploded candles,None,0,comp_state
126,ate the seeds birds,All,15,comp_state
126,had the letter Z in them love notes,Some,8,comp_state
126,flashed webcams,Some,11,comp_state
126,blew away backpacks,All,15,comp_state
126,popped bubbles,Some,13,comp_state
126,rolled toy cars,Some,12,comp_state
126,landed flat pancakes,None,0,comp_state
126,dissolved oreos,Some,10,comp_state
126,decomposed banana peels,Some,13,comp_state
126,fell down card towers,None,0,comp_state
126,got stained white shirts,All,15,comp_state
127,were green clovers,None,0,comp_state
127,landed flat pancakes,All,15,comp_state
127,ate the seeds birds,All,15,comp_state
127,burnt books,Some,6,comp_state
127,popped balloons,All,15,comp_state
127,exploded candles,Some,6,comp_state
127,flashed webcams,All,15,comp_state
127,laughed comedians,Some,5,comp_state
127,beeped new cars,All,15,comp_state
127,stopped motorcycles,Some,6,comp_state
127,rolled wheelchairs,None,0,comp_state
127,broke logs,Some,5,comp_state
127,honked taxi drivers,None,0,comp_state
127,stuck beads,Some,6,comp_state
127,ran out of batteries phones,Some,5,comp_state
127,stuck to the wall baseballs,Some,5,comp_state
127,dissolved sugar cubes,None,0,comp_state
127,had the letter Z in them love notes,Some,5,comp_state
127,reflected the sunlight mirrors,Some,4,comp_state
127,ripped books,None,0,comp_state
128,melted pencils,Some,8,comp_state
128,exploded eggs,None,0,comp_state
128,popped bubbles,Some,8,comp_state
128,stuck to the wall cakes,All,15,comp_state
128,burnt books,All,15,comp_state
128,laughed lawyers,Some,8,comp_state
128,had the letter Z in them love notes,None,0,comp_state
128,stuck stickers,Some,5,comp_state
128,were green bananas,All,15,comp_state
128,reflected the sunlight diamonds,All,15,comp_state
128,sank balloons,None,0,comp_state
128,beeped new cars,All,15,comp_state
128,stopped cars,Some,10,comp_state
128,ripped shoes,None,0,comp_state
128,honked bus drivers,Some,3,comp_state
128,fell down shelves,None,0,comp_state
128,rhymed limericks,Some,5,comp_state
128,dissolved sugar cubes,Some,5,comp_state
128,exploded fireworks,Some,12,comp_state
128,broke boxes,Some,9,comp_state
129,decomposed pinecones,Some,8,comp_state
129,popped eggs,Some,8,comp_state
129,burnt books,Some,9,comp_state
129,exploded CDs,Some,7,comp_state
129,were green clovers,Some,8,comp_state
129,landed flat pancakes,Some,7,comp_state
129,lit up flashlights,Some,9,comp_state
129,laughed comedians,All,15,comp_state
129,broke sunglasses,None,0,comp_state
129,rolled toy cars,All,15,comp_state
129,had the letter Z in them love notes,All,15,comp_state
129,melted ice cubes,None,0,comp_state
129,ripped shoes,All,15,comp_state
129,stuck beads,None,0,comp_state
129,stopped cars,None,0,comp_state
129,exploded gas tanks,Some,10,comp_state
129,ran out of batteries phones,All,15,comp_state
129,fell down shelves,None,0,comp_state
129,got stained white tablecloths,Some,8,comp_state
129,rhymed poems,Some,7,comp_state
130,burnt books,None,0,comp_state
130,melted ice cubes,All,15,comp_state
130,beeped houses,None,0,comp_state
130,sank balloons,None,0,comp_state
130,decomposed pinecones,Some,10,comp_state
130,were green bananas,Some,8,comp_state
130,stopped bicycles,Some,7,comp_state
130,dissolved oreos,All,15,comp_state
130,got stained white tablecloths,Some,9,comp_state
130,fell down shelves,Some,9,comp_state
130,laughed comedians,All,15,comp_state
130,stuck to the wall cakes,None,0,comp_state
130,stuck stickers,Some,9,comp_state
130,froze bottles of hand soap,All,3,comp_state
130,honked bus drivers,Some,12,comp_state
130,exploded gas tanks,None,0,comp_state
130,blew away hats,Some,9,comp_state
130,reflected the sunlight phone screens,All,15,comp_state
130,flashed phones,Some,10,comp_state
130,landed flat pancakes,Some,15,comp_state
131,stuck to the wall baseballs,Some,7,comp_state
131,ate the seeds butterflies,Some,6,comp_state
131,landed flat coins,None,0,comp_state
131,rhymed songs,Some,7,comp_state
131,fell down card towers,Some,5,comp_state
131,stuck stickers,All,15,comp_state
131,exploded candles,Some,6,comp_state
131,laughed lawyers,Some,6,comp_state
131,honked taxi drivers,None,0,comp_state
131,stopped motorcycles,None,0,comp_state
131,were green strawberries,Some,8,comp_state
131,had the letter Z in them birthday cards,None,0,comp_state
131,dissolved oreos,All,15,comp_state
131,froze bottles of hand soap,All,15,comp_state
131,reflected the sunlight diamonds,None,0,comp_state
131,popped bubbles,Some,11,comp_state
131,beeped old cars,All,15,comp_state
131,got stained white shirts,Some,4,comp_state
131,melted pencils,All,15,comp_state
131,rolled toy cars,Some,6,comp_state
132,ripped shoes,Some,6,comp_state
132,ate the seeds butterflies,None,0,comp_state
132,decomposed banana peels,Some,6,comp_state
132,beeped new cars,Some,6,comp_state
132,stuck stickers,None,0,comp_state
132,sank cups,All,15,comp_state
132,blew away backpacks,Some,6,comp_state
132,dissolved carrots,Some,6,comp_state
132,melted pencils,All,15,comp_state
132,ran out of batteries laptops,All,15,comp_state
132,froze berries,Some,6,comp_state
132,landed flat coins,All,15,comp_state
132,fell down shelves,None,0,comp_state
132,lit up flashlights,Some,6,comp_state
132,rolled shopping carts,Some,6,comp_state
132,reflected the sunlight phone screens,All,15,comp_state
132,had the letter Z in them novels,None,0,comp_state
132,honked bicyclists,None,0,comp_state
132,broke sunglasses,Some,6,comp_state
132,popped bubbles,Some,6,comp_state
133,reflected the sunlight mirrors,None,10,comp_state
133,froze berries,Some,8,comp_state
133,had the letter Z in them birthday cards,None,5,comp_state
133,lit up cd-players,All,12,comp_state
133,broke logs,All,15,comp_state
133,rhymed poems,Some,7,comp_state
133,fell down shelves,Some,14,comp_state
133,exploded candles,Some,10,comp_state
133,flashed cameras,All,15,comp_state
133,ate the seeds dogs,Some,11,comp_state
133,popped eggs,None,0,comp_state
133,sank cups,Some,15,comp_state
133,dissolved sugar cubes,Some,8,comp_state
133,exploded CDs,Some,11,comp_state
133,stopped motorcycles,All,15,comp_state
133,landed flat pancakes,All,15,comp_state
133,stuck stickers,None,0,comp_state
133,ran out of batteries laptops,Some,15,comp_state
133,beeped old cars,None,0,comp_state
133,laughed lawyers,Some,8,comp_state
134,laughed lawyers,None,0,comp_state
134,exploded eggs,Some,6,comp_state
134,exploded candles,Some,3,comp_state
134,honked bus drivers,Some,6,comp_state
134,lit up computers,All,15,comp_state
134,stuck beads,All,15,comp_state
134,landed flat coins,None,0,comp_state
134,ripped books,Some,10,comp_state
134,rolled wheelchairs,All,15,comp_state
134,blew away backpacks,All,15,comp_state
134,burnt books,Some,11,comp_state
134,decomposed pinecones,Some,7,comp_state
134,froze bottles of hand soap,None,0,comp_state
134,fell down shelves,Some,8,comp_state
134,rhymed songs,None,0,comp_state
134,reflected the sunlight phone screens,All,15,comp_state
134,flashed phones,None,0,comp_state
134,melted ice cubes,Some,10,comp_state
134,popped bubbles,Some,15,comp_state
134,ate the seeds dogs,Some,5,comp_state
135,stuck sequins,Some,5,comp_state
135,lit up cd-players,All,15,comp_state
135,fell down shelves,All,15,comp_state
135,sank balloons,Some,10,comp_state
135,decomposed pinecones,Some,3,comp_state
135,rhymed songs,None,0,comp_state
135,landed flat notebooks,None,0,comp_state
135,flashed phones,Some,9,comp_state
135,froze bottles of hand soap,Some,12,comp_state
135,beeped old cars,Some,7,comp_state
135,blew away napkins,Some,10,comp_state
135,burnt matches,None,0,comp_state
135,ripped shoes,Some,3,comp_state
135,dissolved sugar cubes,All,15,comp_state
135,ran out of batteries bike lights,All,15,comp_state
135,melted ice cubes,None,0,comp_state
135,stopped cars,Some,10,comp_state
135,honked bus drivers,None,0,comp_state
135,stuck to the wall baseballs,Some,6,comp_state
135,reflected the sunlight mirrors,All,15,comp_state
136,broke boxes,Some,7,comp_state
136,popped eggs,Some,7,comp_state
136,stuck sequins,None,8,comp_state
136,lit up flashlights,Some,8,comp_state
136,honked bus drivers,Some,8,comp_state
136,ripped books,All,15,comp_state
136,laughed kids,All,15,comp_state
136,were green strawberries,Some,3,comp_state
136,beeped old cars,None,0,comp_state
136,exploded gas tanks,All,15,comp_state
136,blew away hats,All,15,comp_state
136,got stained white carpets,All,15,comp_state
136,flashed phones,Some,7,comp_state
136,melted pencils,Some,5,comp_state
136,fell down block towers,None,0,comp_state
136,landed flat notebooks,Some,8,comp_state
136,stopped bicycles,Some,10,comp_state
136,rolled shopping carts,None,0,comp_state
136,froze bottles of hand soap,Some,2,comp_state
136,burnt matches,None,8,comp_state
137,rolled wheelchairs,None,0,comp_state
137,rhymed limericks,All,15,comp_state
137,landed flat coins,None,0,comp_state
137,exploded CDs,All,15,comp_state
137,honked taxi drivers,None,0,comp_state
137,dissolved oreos,Some,7,comp_state
137,ate the seeds dogs,Some,7,comp_state
137,decomposed pinecones,None,0,comp_state
137,exploded candles,Some,7,comp_state
137,laughed comedians,All,15,comp_state
137,lit up cd-players,None,0,comp_state
137,froze bottles of hand soap,All,15,comp_state
137,stopped bicycles,Some,7,comp_state
137,blew away backpacks,Some,7,comp_state
137,got stained white carpets,All,15,comp_state
137,reflected the sunlight phone screens,Some,10,comp_state
137,popped balloons,Some,7,comp_state
137,had the letter Z in them birthday cards,Some,5,comp_state
137,sank cups,Some,7,comp_state
137,ran out of batteries phones,Some,7,comp_state
138,rhymed poems,Some,10,comp_state
138,exploded fireworks,All,15,comp_state
138,stuck stickers,All,15,comp_state
138,melted ice cubes,All,15,comp_state
138,blew away hats,None,0,comp_state
138,got stained white carpets,Some,10,comp_state
138,laughed kids,None,0,comp_state
138,had the letter Z in them love notes,All,9,comp_state
138,lit up computers,Some,8,comp_state
138,popped bubbles,None,2,comp_state
138,flashed phones,Some,8,comp_state
138,honked bicyclists,Some,11,comp_state
138,stuck to the wall pieces of gum,Some,8,comp_state
138,landed flat pancakes,None,0,comp_state
138,sank marbles,Some,9,comp_state
138,reflected the sunlight diamonds,Some,9,comp_state
138,were green clovers,None,0,comp_state
138,stopped motorcycles,All,15,comp_state
138,fell down card towers,Some,9,comp_state
138,decomposed soda cans,Some,6,comp_state
139,ripped shirts,All,15,comp_state
139,decomposed soda cans,None,0,comp_state
139,got stained white carpets,All,15,comp_state
139,sank cups,None,0,comp_state
139,stuck to the wall baseballs,All,15,comp_state
139,burnt rocks,Some,8,comp_state
139,stuck sequins,Some,8,comp_state
139,exploded gas tanks,Some,4,comp_state
139,laughed comedians,Some,8,comp_state
139,exploded CDs,All,15,comp_state
139,ate the seeds birds,Some,9,comp_state
139,stopped motorcycles,Some,9,comp_state
139,had the letter Z in them novels,Some,13,comp_state
139,fell down shelves,Some,5,comp_state
139,landed flat coins,Some,11,comp_state
139,honked taxi drivers,None,0,comp_state
139,reflected the sunlight phone screens,None,0,comp_state
139,dissolved carrots,Some,5,comp_state
139,beeped new cars,All,15,comp_state
139,rolled shopping carts,None,0,comp_state
140,reflected the sunlight mirrors,Some,7,comp_state
140,ate the seeds butterflies,None,0,comp_state
140,exploded candles,All,15,comp_state
140,stopped bicycles,None,0,comp_state
140,melted ice cubes,None,0,comp_state
140,stuck to the wall cakes,Some,5,comp_state
140,got stained white shirts,All,15,comp_state
140,decomposed soda cans,Some,7,comp_state
140,blew away hats,Some,7,comp_state
140,landed flat coins,None,0,comp_state
140,had the letter Z in them novels,All,15,comp_state
140,rhymed poems,Some,8,comp_state
140,beeped houses,Some,7,comp_state
140,popped eggs,Some,8,comp_state
140,lit up flashlights,Some,8,comp_state
140,fell down block towers,None,0,comp_state
140,burnt rocks,Some,8,comp_state
140,rolled wheelchairs,All,15,comp_state
140,exploded balls of tin foil,Some,7,comp_state
140,ran out of batteries bike lights,All,15,comp_state
141,melted ice cubes,None,0,comp_state
141,stopped bicycles,All,15,comp_state
141,ate the seeds dogs,Some,4,comp_state
141,honked taxi drivers,None,0,comp_state
141,had the letter Z in them novels,None,0,comp_state
141,landed flat coins,None,0,comp_state
141,burnt rocks,All,15,comp_state
141,beeped old cars,Some,4,comp_state
141,ripped books,All,15,comp_state
