Item,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
decomposed soda cans,0.219622191967325,0.0574370319945541,0.0591388699795779,0.0559053778080327,0.0572668481960517,0.0570115724982982,0.056501021102791,0.0550544588155208,0.05428863172226,0.05071477195371,0.0492682096664398,0.0450987066031314,0.0443328795098707,0.0421204901293397,0.0441626957113683,0.0520762423417291
dissolved carrots,0.306557516841477,0.0641255222989682,0.0553423723032319,0.0545749125948665,0.0526136266734885,0.0518461669651232,0.0532958130809244,0.0506523407521105,0.0482646883260851,0.0450243028907649,0.0417839174554447,0.0394815383303488,0.0370086126033939,0.034535686876439,0.0338535004690032,0.0310394815383303
dissolved oreos,0.0143097280289643,0.059868109133227,0.0621955950174562,0.062626610921943,0.0639627602258523,0.0640489634067497,0.0647816904443774,0.0646092840825827,0.064566182492134,0.0647816904443774,0.0650834015775182,0.0650834015775182,0.065385112710659,0.0656437222533512,0.0664195508814275,0.086634196801862
dissolved sugar cubes,0.0150628607574919,0.0594805092116707,0.0610619119158694,0.0617340080651538,0.0624654068158457,0.062682849687673,0.0642444848580691,0.0641456471890567,0.0643828575946865,0.065509607021428,0.0662014707045149,0.0663991460425397,0.0672096149284415,0.0679212461453309,0.0680003162805408,0.0834980627816874
exploded balls of tin foil,0.0241713971800037,0.0597265458096808,0.0588720014649332,0.0607031679179637,0.0618323872306659,0.0618323872306659,0.0627479704571812,0.0635109564792773,0.0656778367820302,0.0655862784593786,0.0656473173411463,0.0673564060306415,0.068821339193066,0.0679057559665507,0.067844717084783,0.077763535372032
exploded candles,0.358961457180235,0.0795008553889504,0.0706450639025863,0.062594344369528,0.0525309449532052,0.0474992452450438,0.0445808594143102,0.0402535976652913,0.0373352118345577,0.0341149240213344,0.0336117540505183,0.0315990741672537,0.0282781523598672,0.0273724464123981,0.0259635704941129,0.0251584985408071
exploded CDs,0.0359316903030502,0.0632095028133329,0.0636701655095259,0.0634398341614294,0.0638675923793228,0.0642953505972163,0.0643282550755158,0.0638017834227238,0.0642624461189168,0.0623868908558455,0.0608403803757691,0.0607087624625712,0.0635385475963279,0.0645585864236123,0.0650521535981047,0.0761080583067355
exploded eggs,0.0300238119888187,0.0675276943783,0.067217103219795,0.0664406253235325,0.0646288435655865,0.0647064913552128,0.0648100217413811,0.0643441350036236,0.0646029609690444,0.0646288435655865,0.0646029609690444,0.0622994098767988,0.0631017703696035,0.0639817786520344,0.0637229526866135,0.0633605963350243
exploded fireworks,0.0199632578077159,0.0519289650949173,0.0532516840171464,0.0554807103490508,0.058150642988365,0.0605511328842621,0.0626086956521739,0.0644947948560931,0.0669932639314146,0.0684629516227802,0.0693692590324556,0.0702020820575628,0.0714023270055113,0.0744151867728108,0.0756399265156154,0.0770851194121249
exploded gas tanks,0.0134351949420443,0.0575417732951979,0.0587836820713533,0.059799789251844,0.0617567364142707,0.0633749811832004,0.0636760499774198,0.0636760499774198,0.0639771187716393,0.0648050579557429,0.0649179587535752,0.0649555923528526,0.0661222339304531,0.0710522354357971,0.0725575794068945,0.089567966280295
fell down block towers,0.0161479054528434,0.06044598976965,0.0590083915616328,0.0595098793086156,0.0610143425495637,0.0619838855270636,0.0626191033399084,0.0637223763832704,0.0647253518772358,0.065126542074822,0.0658286249205978,0.0656280298218047,0.0672327906121494,0.0672662231286149,0.0681020360402528,0.0916385276319749
fell down card towers,0.0127111031261229,0.0622305066475027,0.062904240028746,0.0633758533956162,0.063398311174991,0.0636902623068631,0.0638250089831117,0.064296622349982,0.0642292490118577,0.0648131512756019,0.0647457779374775,0.0654868846568451,0.0665424002874596,0.0665199425080848,0.0682491915199425,0.0829814947897952
fell down shelves,0.0491980098117672,0.0693086531435928,0.0700393166556487,0.0712222956751679,0.073135938206743,0.0715702306809088,0.071257089175742,0.0707003931665565,0.0674645976131659,0.0646463240666643,0.0603319299954768,0.0594272989805504,0.0558087749208448,0.0517379353536759,0.0482237917956926,0.0459274207578024
flashed cameras,0.0437136241316728,0.0577320232805557,0.0584830089492459,0.0599849802866262,0.0615182426935353,0.0628011765442143,0.0638337818386632,0.0656799549408599,0.0667438513048376,0.0659615745666187,0.0665248138181363,0.0652105888979285,0.06643094060955,0.0641466925339508,0.0636460354214907,0.067588710182114
flashed phones,0.0346341463414634,0.0660487804878049,0.068650406504065,0.072650406504065,0.0712845528455285,0.0716747967479675,0.071349593495935,0.0702764227642276,0.0693983739837398,0.0670243902439024,0.0651707317073171,0.0598373983739837,0.0568780487804878,0.0544715447154472,0.0520325203252033,0.0486178861788618
flashed webcams,0.0502834926291916,0.0629839624169772,0.0631135590474648,0.0609752146444192,0.0616555969544792,0.0629515632593553,0.0639235379880123,0.0655758950267293,0.0660942815486797,0.0655434958691074,0.0639559371456342,0.0634375506236838,0.0618175927425887,0.0615583994816135,0.0605216264377126,0.0656082941843512
froze berries,0.01018465351023,0.0575720027803802,0.0601710538245338,0.0607150412523799,0.0613194717277645,0.0634349783916105,0.0644625101997643,0.0647042823899181,0.0647647254374566,0.0651273837226873,0.0659131433406872,0.0667593460062256,0.0666082383873795,0.0679379854332255,0.072894315331379,0.0874308682643779
froze bottles of hand soap,0.0298538192299773,0.0640312950380894,0.0649921076110082,0.0656784023059502,0.0662617527966509,0.0662617527966509,0.065952920183927,0.0657813465101915,0.065266625488985,0.0637910918948597,0.0630361677304234,0.0623155583007343,0.0606684510328735,0.0600164710726786,0.0594331205819779,0.0766591174250223
froze chocolate bars,0.0100779818468488,0.0569523160182384,0.0586355307453019,0.0604678910810926,0.0618741211062343,0.0631738185537137,0.0644095964545958,0.0651553244982316,0.0658797460263349,0.0664124089146461,0.066455021945711,0.0666893936165679,0.0672007499893467,0.0670729108961521,0.0686282865300209,0.0909149017769634
got stained white carpets,0.00539266244290555,0.0546338588477973,0.0566966259024606,0.0574627965227641,0.0588477972594666,0.0602622660969501,0.0628259908648888,0.0632090761750405,0.0642404597023722,0.065212907028142,0.0657728009429792,0.0684838662148225,0.0712243995874466,0.0724031236186828,0.0738175924561662,0.0995137763371151
got stained white shirts,0.0076823526172316,0.057080706005452,0.0581821185670622,0.0592559958146323,0.0599443786656387,0.060412479004323,0.0617617093922956,0.0628355866398656,0.0648181292507641,0.0667456012335821,0.0675441253407495,0.0676818019109508,0.0689759616708429,0.0703802626868959,0.0710961808519426,0.095602610347771
got stained white tablecloths,0.0146393689776477,0.0584482268883693,0.0598247645683571,0.0624685909061114,0.0631896344527716,0.0635610811283239,0.0648720693949789,0.0651342670483099,0.0658116109860817,0.0665763541416304,0.0665763541416304,0.0676251447549544,0.0673192474927349,0.0671444490571809,0.0670133502305154,0.0797954858304018
had the letter Z in them birthday cards,0.0916358099456691,0.0952347994601516,0.0881060317680036,0.0815655604387999,0.0772052462193307,0.0726719036578191,0.0663044606706579,0.0621517804616396,0.0586566079523826,0.0551960411115341,0.0513548119181922,0.0470291033671315,0.0427726061528878,0.0392428279752223,0.035366993113472,0.0355054157871059
had the letter Z in them love notes,0.0601395236949723,0.0831930077780451,0.0802261246090931,0.0764974741400048,0.0728089166867132,0.0734904979552562,0.0695613824071847,0.0661133830486729,0.0621040814690081,0.0583754309999198,0.0548071525940181,0.052882687835779,0.050036083714217,0.0485125491139443,0.0469890145136717,0.0442626894394996
had the letter Z in them novels,0.0151974681875124,0.0604272433572888,0.0611195358343773,0.064020570976462,0.0632293795740753,0.063427177424672,0.0645480319113866,0.0650095602294455,0.0662622799498912,0.0664930441089207,0.0666249093426518,0.0644491329860882,0.0652073580800422,0.0650095602294455,0.066295246258324,0.0826795015494165
honked bicyclists,0.0483073096586984,0.0764957855464972,0.0733176730689512,0.0720464280779329,0.0706093685228686,0.0693657592925245,0.0680116070194832,0.0679563354981346,0.0653585739947492,0.063396434986873,0.0605499516374188,0.0575100179632444,0.0543871770070471,0.0522315876744507,0.0492745612822993,0.0511814287688269
honked bus drivers,0.0220616496271812,0.0641094626796833,0.0659543393035591,0.0659927742332232,0.0666461680375125,0.06737643170113,0.0691828733953417,0.070797140441233,0.0714505342455223,0.0695287877623184,0.0680682604350834,0.064955031132293,0.0609577984472288,0.0592282266123453,0.0570374356214928,0.056653086324852
honked taxi drivers,0.014776380350798,0.0633072020754611,0.0658169307991653,0.0676780779425864,0.0689188427048672,0.0696520218825785,0.0702724042637189,0.0704134002594326,0.0702442050645762,0.0690598387005809,0.0668321019683041,0.0647735604308838,0.0620382381140376,0.0607410749534713,0.058456939822909,0.0570187806666291
landed flat coins,0.0152629473489861,0.0632058343847124,0.0632673785272487,0.063882819952611,0.0640366803089516,0.0641597685940241,0.0649598424469951,0.0642520848078284,0.0643136289503647,0.0642213127365603,0.0639751361664154,0.0651137028033357,0.0639751361664154,0.0632366064559805,0.0629288857432994,0.0892082346062713
landed flat notebooks,0.0167755422001568,0.0638620329239613,0.0660047034230468,0.0678860726417559,0.0691925790436373,0.0693754899399007,0.0691403187875621,0.0696106610922394,0.0699503527567285,0.0688790175071858,0.0659524431669715,0.0633655604912464,0.0617454925529135,0.0596812124379409,0.0582440553958714,0.0603344656388816
landed flat pancakes,0.020504834209331,0.059859840373759,0.0613522808383622,0.0638180520407501,0.0637531633248978,0.0625202777237038,0.0629420543767439,0.0642722730517163,0.0661540458114334,0.0669975991175135,0.0663487119589903,0.0652780481474272,0.064207384335864,0.0634611641035624,0.0626824995133346,0.0858477710726105
laughed comedians,0.03421133335605,0.0708760691041674,0.0700241932735884,0.0698197430742495,0.0691382424097863,0.0707056939380516,0.0702967935393737,0.0686611919446622,0.0672300405492895,0.0657307390874706,0.0631751115957338,0.0628684362967254,0.0603128088049886,0.0558149044195318,0.0525777762633319,0.0485569223429993
laughed kids,0.0370956464137195,0.066794244286608,0.0662790269753064,0.0650645861700953,0.0657270084274832,0.0672358591248666,0.0676038714900821,0.0681190888013837,0.0690391197144224,0.0683030949839915,0.0668310455231296,0.0662422257387848,0.0615316674640268,0.0590291833805616,0.0557906745666654,0.0493136569388731
laughed lawyers,0.0403958248610546,0.0651755456147485,0.0662328859970178,0.0671004473363156,0.0673986715466992,0.0681848990104378,0.0689711264741765,0.069188016809001,0.0697573539379151,0.0695404636030907,0.0668564457096381,0.0628168632235326,0.0598346211196964,0.0560390402602684,0.052487461027518,0.0500203334688898
lit up cd-players,0.0134807030259105,0.0597572023917376,0.0614604094944736,0.0625113245153107,0.0650842543939119,0.0663888385577097,0.0668599383946367,0.0676571842725131,0.0668961768436311,0.0673672766805581,0.0672585613335749,0.0667512230476536,0.066316361659721,0.0662801232107266,0.066316361659721,0.0696140605182098
lit up computers,0.0262601996437891,0.0577393033177318,0.0595824876775877,0.0608250838752433,0.0612807024810504,0.062067680072899,0.0631445967775339,0.0635380855734581,0.0650292010106449,0.0650706208839001,0.065484819616452,0.0655055295530796,0.0667481257507352,0.0694197075756948,0.0709522428861368,0.0773516133040633
lit up flashlights,0.0192054279866543,0.0534948271511481,0.0554574256315361,0.0573078756273306,0.0603358847113578,0.0626068915243783,0.0646536013682115,0.0665881627274511,0.0683825384809488,0.069167577873104,0.0706815824151176,0.0705413968093756,0.0700928028710012,0.0697002831749236,0.0685507612078392,0.073232960439622
melted crayons,0.0158075946822146,0.0562438742429192,0.0581789851976578,0.0606167223744063,0.0626020959513458,0.0645623382171848,0.0658440350833103,0.0665979744163253,0.0675780955492448,0.0679550652157523,0.0683822975044608,0.0684576914377623,0.0681058530823553,0.0678294086602498,0.0669749440828328,0.0742630243019778
melted ice cubes,0.0126053464055444,0.0581246528700104,0.0594045060491174,0.0605394701890802,0.0610948781724662,0.0618676197145686,0.0630750283741035,0.0636304363574896,0.0643065852068291,0.0646929559778803,0.0653208084808384,0.0656830310786989,0.0680254038781966,0.0681461447441501,0.068556663688392,0.0949264688126343
melted pencils,0.491050859471912,0.0404040404040404,0.0356193514088251,0.0329611908559277,0.0340244550770867,0.0326067694488747,0.0317207159312422,0.0334928229665072,0.0322523480418217,0.0322523480418217,0.0311890838206628,0.0294169767853978,0.0303030303030303,0.0278220804536594,0.0281765018607124,0.0567074251284778
popped balloons,0.00878233438485805,0.0593059936908517,0.0607192429022082,0.0619053627760252,0.063217665615142,0.0643028391167192,0.065211356466877,0.0660694006309148,0.0663470031545741,0.0662208201892745,0.0660694006309148,0.0660441640378549,0.0660946372239748,0.0674826498422713,0.067608832807571,0.0846182965299685
popped bubbles,0.00814907090210734,0.0604692203882487,0.061118031765805,0.062649226616838,0.0637911346413371,0.0647773279352227,0.065114709851552,0.0660489982352331,0.0668794767985051,0.0667237620678916,0.0666459047025849,0.0671909062597322,0.0670351915291187,0.0673985259005502,0.0671130488944254,0.0788954635108481
popped eggs,0.0488522459033218,0.060175840717047,0.0608258355855085,0.0612705689165612,0.0605863637918648,0.0608600458417434,0.0620916150661968,0.0632547637781807,0.0627073996784236,0.0619205637850227,0.0626047689097191,0.0628442407033629,0.0640415996715815,0.064896856077452,0.0656152714583832,0.0774520201156307
ran out of batteries bike lights,0.0243845931074428,0.0598320301187373,0.0606718795250507,0.0624963799594555,0.0636547929336809,0.0653924123950188,0.066637706342311,0.0677381986678251,0.0688097306689835,0.068056762235737,0.0677092383434695,0.066637706342311,0.0658268172603533,0.0650738488271069,0.0636258326093252,0.0634520706631914
ran out of batteries laptops,0.0142023992989454,0.0617351101441392,0.0635481823950684,0.0660864835463693,0.0680204272806938,0.0689571812770072,0.0693500135980419,0.0693802314688907,0.0680506451515426,0.0653612546459976,0.0636388360076149,0.0612214063397093,0.0609494455020699,0.0623092496902668,0.0617955458858369,0.0753935877678059
ran out of batteries phones,0.0337503475118154,0.0650820127884348,0.0652210175145955,0.0674450931331665,0.0673060884070058,0.0671114817903809,0.0663886572143453,0.065332221295524,0.0656380316930776,0.0652766194050598,0.0644425910480956,0.0626633305532388,0.0610786766750069,0.0600500417014178,0.0583541840422574,0.0648596052265777
reflected the sunlight diamonds,0.0133952022412887,0.0562292067939065,0.0583085274032569,0.0606286114515847,0.0624015058658729,0.0638023113290142,0.0651593416214323,0.0654219926457713,0.0656408684993871,0.0657284188408335,0.0667133601821047,0.0674794256697601,0.067326212572229,0.0671948870600595,0.0672605498161443,0.0873095780073542
reflected the sunlight mirrors,0.019647055644137,0.0588871172607626,0.0597248871713104,0.0606707564251547,0.0619679485447126,0.0622652217387779,0.0631029916493257,0.0642110099181148,0.0648866308137178,0.0654271275302002,0.0653190281869038,0.0656433262167932,0.0659135745750345,0.0663729967840445,0.0671026673512958,0.0888576601897143
reflected the sunlight phone screens,0.0105551330798479,0.0587376425855513,0.0603802281368821,0.0621749049429658,0.0630266159695818,0.063574144486692,0.0640608365019011,0.0643954372623574,0.0649733840304183,0.0652471482889734,0.06506463878327,0.0650342205323194,0.0662509505703422,0.0679543726235741,0.068958174904943,0.0896121673003802
rhymed limericks,0.0346301977935897,0.0635158952934265,0.0630589464064234,0.0632221424374959,0.0629283895815654,0.0628304719629219,0.0632874208499249,0.0636464521182845,0.0637117305307135,0.0653763300476532,0.0659964749657288,0.0638422873555715,0.0633853384685684,0.0629936679939944,0.0656374436973693,0.0719368104967687
rhymed poems,0.0413622869341873,0.0661129457286768,0.0648120350912305,0.0662130157777111,0.0674805697321458,0.0686814103205577,0.0692151172487408,0.0670802895360085,0.0672804296340772,0.0660795890456653,0.0644784682611161,0.0629774175256013,0.0614096534240635,0.0583741952700224,0.0554054504820041,0.0530371259881917
rhymed songs,0.0453248491275913,0.063025528369063,0.064692068782668,0.0663081079716183,0.0675453879756584,0.0678988965482413,0.0673938843016943,0.0668888720551473,0.0669898745044567,0.0657273438880893,0.0638587985758655,0.0619650026513143,0.0607277226472742,0.058758174885741,0.0562331136530061,0.056662374062571
ripped books,0.0157336260519576,0.0671684700224766,0.067194605613925,0.0676911818514453,0.067795724217239,0.0680832157231718,0.0686581987350374,0.0679786733573781,0.0678741309915843,0.0671161988395797,0.0649469447493597,0.0633788092624536,0.0625947415190006,0.0611834195807851,0.0603732162458837,0.0622288432387225
ripped shirts,0.0175075255869958,0.0642986152919928,0.0655508729680915,0.0669476219145093,0.0668753762793498,0.0668994581577363,0.06632149307646,0.0662733293196869,0.067164358819988,0.0663937387116195,0.0654545454545455,0.0649247441300422,0.0646598434677905,0.0635520770620108,0.0627814569536424,0.0643949428055388
ripped shoes,0.0221343873517787,0.0500237154150198,0.051604743083004,0.0548300395256917,0.0590671936758893,0.0621660079051383,0.0677312252964427,0.0695335968379447,0.0715889328063241,0.0735177865612648,0.073296442687747,0.0723478260869565,0.0707667984189723,0.0690276679841897,0.067604743083004,0.0647588932806324
rolled shopping carts,0.0130887798157238,0.0488676483251528,0.05149401532765,0.0536037199690003,0.0557564798071127,0.0573064668905537,0.0594161715319039,0.0612244897959184,0.0625161456987858,0.0633772496340308,0.0644966847498493,0.0697494187548437,0.0747868767760269,0.0792215620425385,0.0795229484198743,0.105571342461035
rolled toy cars,0.0097772510571821,0.0644813747407547,0.064831524227651,0.06588197268834,0.0661782530234061,0.0657203652328494,0.0660435801438306,0.0655856923532739,0.0655048886255286,0.065073935410887,0.0639696177983678,0.0638888140706225,0.0627844964581033,0.0648853933794812,0.0683599536725294,0.0770328871171923
rolled wheelchairs,0.0122835279903343,0.060374180793029,0.0614908651557866,0.0624977117123714,0.0627906125288324,0.0635045582689562,0.064108666202907,0.0641635851059935,0.0649324497492037,0.065390107274924,0.066177278219163,0.0674038003880936,0.0675502507963241,0.0686486288580529,0.0690513674806869,0.0796324094753414
sank balloons,0.182587945500731,0.0784389192517897,0.0715110461088446,0.0690478023246863,0.0664306058040182,0.0618890000769764,0.0554229851435609,0.0548071741975214,0.0506504503117543,0.0472634901085367,0.0457239627434378,0.0445693172196136,0.0445693172196136,0.0444153644831037,0.0414902624894158,0.041182357016396
sank cups,0.0620195036375832,0.0745059594448171,0.0737320055724679,0.0716165316547134,0.0688302977142562,0.0690366854135493,0.0670244053454414,0.0636706052319282,0.0612971466900573,0.0594396573964192,0.0581497342758372,0.0574789742531345,0.0556730818843197,0.0540219802899747,0.0520097002218668,0.051493730973634
sank marbles,0.0102272318052505,0.0600849868558464,0.0613633908315028,0.0625517663581692,0.0633260110194822,0.0641182613705931,0.0646224206849364,0.064928517411502,0.0653606539666535,0.0657567791422089,0.0657567791422089,0.0661529043177644,0.0661709100075624,0.0661709100075624,0.0668911375994814,0.0865173394792755
stopped bicycles,0.0148464460388788,0.0567789667072172,0.0581692693463095,0.0602050696392661,0.0626877529233596,0.0640780555624519,0.0643263238908613,0.0653690508701805,0.0653690508701805,0.0660145485240448,0.0666352193450682,0.0673551974974552,0.0679013878199558,0.0697882271158668,0.0715509322475732,0.0789245016013307
stopped cars,0.0142218375883456,0.0583585749314871,0.060435597865282,0.0612433290062022,0.0613587191691908,0.0622529929323525,0.0628587912880427,0.0629741814510313,0.0632626568585028,0.0639838453771816,0.0647338814366075,0.0649069666810904,0.0683109764892543,0.0700706764748305,0.07301312563104,0.0880138468195586
stopped motorcycles,0.0148639314822489,0.0627434728553668,0.0613068103329189,0.0616107197126675,0.0628539853570935,0.0632131509877055,0.0635170603674541,0.0644287885066998,0.0649537228899019,0.0650642353916287,0.0652852603950822,0.065837822903716,0.0653405166459456,0.0702583229727863,0.0704517198508081,0.0782704793479762
stuck beads,0.02017973072372,0.0574690588122422,0.0585244171543701,0.0604432505036938,0.0640250727557645,0.0654961783235793,0.0671271866705043,0.0677028366753014,0.068534331126675,0.0682465061242764,0.0686622533499632,0.0660718283283763,0.0654961783235793,0.0663916338865969,0.0673830311170808,0.0682465061242764
stuck sequins,0.0107794898355561,0.0542211575812508,0.0560662954810307,0.0571021623721352,0.0586883335491389,0.0618606759031464,0.0628641719539039,0.0644179722905607,0.0656480642237472,0.0677845396866503,0.0682053606111615,0.0700504985109413,0.0726077948983556,0.0750356079243817,0.0758772497734041,0.0787906254046355
stuck stickers,0.0152959799734943,0.060097923722574,0.0610918863201296,0.0618649683404506,0.0629325577970844,0.0636872331026358,0.0644050949786482,0.0652886172875865,0.0654910911500515,0.0660064791635989,0.0661905463112944,0.0668900014725372,0.0666691208953026,0.0686202326608747,0.0693565012516566,0.0761117655720807
stuck to the wall baseballs,0.34358134155744,0.0648612181958365,0.0578257517347725,0.0537779491133385,0.0502120277563608,0.0471279876638396,0.0444294525828836,0.0423091750192752,0.042887432536623,0.0398997686969931,0.037875867386276,0.0374903623747109,0.0360447185813416,0.0341171935235158,0.0348882035466461,0.0326715497301465
stuck to the wall cakes,0.0577551511815899,0.0792198410787383,0.0770871315056242,0.0749544219325101,0.0720305459048536,0.0704826115372708,0.0692098655017027,0.0675587355096144,0.0646692580234598,0.0602318461697224,0.0573423686835678,0.0538681159918819,0.05084104433972,0.0496026968456537,0.0467820164425028,0.0483643493515875
stuck to the wall pieces of gum,0.0466699076324745,0.0789985415653865,0.0765273051369308,0.0734888996921083,0.0721520012963863,0.0695592286501377,0.0683843785448063,0.066763895640901,0.0637660022686761,0.0610516934046346,0.0584994328309836,0.0569599740722735,0.0545292497164155,0.0527872305947172,0.0508021390374332,0.0490601199157349
were green bananas,0.051634943875061,0.0640068326012689,0.0653977550024402,0.0673255246461689,0.0693020985846754,0.0699121522693997,0.0701073694485115,0.0687408491947291,0.0675939482674475,0.0654221571498292,0.0627623230844314,0.0602977061981454,0.0578086871644705,0.0558565153733529,0.0529282576866764,0.0509028794533919
were green clovers,0.0111803568085163,0.056704201995346,0.0585230160216118,0.0594591702998368,0.0606360499638912,0.0615454569770241,0.0622141386043277,0.0632840292080135,0.065049348704095,0.06561104127103,0.0665204482841629,0.0686334822264423,0.0695161419744831,0.0735549790033969,0.075052825848557,0.0825153128092652
were green strawberries,0.0881109507114869,0.0777995462982058,0.0730047432460301,0.0674881418849247,0.0661992163332646,0.0654258610022685,0.0641369354506084,0.0628995669210146,0.0613012992369561,0.0596514745308311,0.0576923076923077,0.0557846978758507,0.0529490616621984,0.0511961229119406,0.0501649824706125,0.0461950917714993
