0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000002	0.1176473	0.8823512
0.0000002	0.0000005	0.0000025	0.0000155	0.0001015	0.0006669	0.0043840	0.0288236	0.0044848	0.0013446	0.0045594	0.0293255	0.0076857	0.0223752	0.1428295	0.7534006
0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000002	0.0000010	0.0000088	0.0000859	0.0008477	0.0083732	0.0827119	0.1509021	0.7570684
0.3489656	0.1027705	0.0620696	0.0087277	0.0021610	0.0071756	0.0506470	0.0202585	0.0984439	0.0136348	0.0019005	0.0003512	0.0006837	0.0046802	0.0337594	0.2437705
0.0012664	0.0036044	0.0102590	0.0292000	0.0103841	0.0040044	0.0024203	0.0037347	0.0095218	0.0267125	0.0758949	0.0705162	0.0768625	0.1025346	0.1782780	0.3948063
0.1756432	0.0561205	0.0287094	0.0484195	0.0148769	0.0057520	0.0060677	0.0163423	0.0534395	0.0455235	0.1123260	0.0980422	0.1119526	0.0441639	0.0488621	0.1337586
0.5601706	0.1064250	0.0266797	0.0406924	0.0378559	0.0082024	0.0073733	0.0324554	0.0117418	0.0322910	0.0064666	0.0033670	0.0120993	0.0633505	0.0175278	0.0333014
0.6670442	0.1300861	0.0265857	0.0116708	0.0356438	0.0350450	0.0078790	0.0069662	0.0292648	0.0057365	0.0013225	0.0013146	0.0056869	0.0290080	0.0056465	0.0010992
0.1296030	0.0459138	0.0516055	0.0143177	0.0049020	0.0050288	0.0149449	0.0539542	0.0545563	0.0179232	0.0161812	0.0459393	0.0216872	0.0396535	0.1348135	0.3489760
0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000011	0.9999975
0.0305582	0.0145984	0.0087226	0.0088720	0.0151498	0.0318926	0.0166482	0.0129037	0.0180727	0.0357257	0.0240392	0.0289583	0.0538809	0.1160228	0.2042921	0.3796629
0.7257480	0.1631965	0.0366986	0.0082573	0.0018789	0.0005205	0.0005524	0.0020600	0.0090713	0.0403205	0.0090668	0.0020389	0.0004586	0.0001032	0.0000233	0.0000053
0.2476079	0.0421853	0.0138251	0.0434922	0.0483852	0.0490416	0.0482164	0.0424459	0.0075095	0.0040920	0.0178490	0.1065227	0.0203343	0.0194938	0.1004739	0.1885252
0.1053318	0.0639142	0.0293198	0.0404775	0.0218864	0.0374478	0.0185327	0.0285370	0.0830716	0.0814120	0.1138801	0.0453174	0.0474703	0.0307865	0.0621433	0.1904717
0.0184998	0.0103258	0.0064300	0.0051981	0.0061199	0.0095772	0.0170025	0.0314723	0.0344659	0.0517393	0.0904493	0.0930870	0.1097766	0.1474332	0.1726269	0.1957962
0.0335211	0.0111829	0.0037337	0.0012557	0.0004494	0.0002412	0.0003540	0.0009380	0.0027708	0.0082925	0.0248552	0.0745108	0.0447552	0.0745882	0.2037309	0.5148204
0.0002204	0.0011829	0.0063506	0.0340960	0.0344271	0.0085210	0.0129094	0.0631943	0.0408822	0.0152825	0.0440166	0.0806068	0.1065066	0.0651618	0.1068508	0.3797909
0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000002	0.0000007	0.0000058	0.0000552	0.0005359	0.0052113	0.0506885	0.0184782	0.1309432	0.7940805
0.0462973	0.0596080	0.0700750	0.0819405	0.0730108	0.0666694	0.0603463	0.0514786	0.0634750	0.1011976	0.0989273	0.0827465	0.0730999	0.0390752	0.0208874	0.0111653
0.0165371	0.0272389	0.0252516	0.0296846	0.0416649	0.0446241	0.0589291	0.0882170	0.1399344	0.1291576	0.1119904	0.0840680	0.0775200	0.0514527	0.0384673	0.0352623
0.0014150	0.0040869	0.0118041	0.0340940	0.0330051	0.0726623	0.0710860	0.0917992	0.1603736	0.0995902	0.0962863	0.0809136	0.0344940	0.0306586	0.0646726	0.1130585
0.0956706	0.0772209	0.0763789	0.0689813	0.0747825	0.0968866	0.0759834	0.0957385	0.0955845	0.0754393	0.0719483	0.0358185	0.0188549	0.0119804	0.0115165	0.0172149
0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000011	0.9999975
0.0350938	0.0141746	0.0060209	0.0032895	0.0035205	0.0069219	0.0165570	0.0411031	0.0290818	0.0432513	0.0227880	0.0228474	0.0434829	0.1032787	0.1825022	0.4260864
0.0000274	0.0000931	0.0003169	0.0010794	0.0036771	0.0125266	0.0426745	0.0125816	0.0038807	0.0017777	0.0026971	0.0082021	0.0276529	0.0941210	0.1878215	0.6008703
0.0000001	0.0000002	0.0000008	0.0000066	0.0000606	0.0005638	0.0052528	0.0489429	0.0535785	0.0535795	0.0489528	0.0053455	0.0014281	0.0081134	0.0750398	0.6991346
0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000011	0.9999975
0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000002	0.1249998	0.0000007	0.8749981
0.1074842	0.1357845	0.1527708	0.1139088	0.1058073	0.0978515	0.0860395	0.0644295	0.0486901	0.0309041	0.0286639	0.0143031	0.0071372	0.0035614	0.0017772	0.0008869
0.0588711	0.0901233	0.1401211	0.1331372	0.1002120	0.0568513	0.0475345	0.0666825	0.0553168	0.0418537	0.0534537	0.0618407	0.0368144	0.0338336	0.0158907	0.0074634
0.0035865	0.0110411	0.0339905	0.0113828	0.0047494	0.0047810	0.0115221	0.0344331	0.0124080	0.0077961	0.0141252	0.0402772	0.0296949	0.0607862	0.1771843	0.5422418
0.2600155	0.1262810	0.0345175	0.0120566	0.0138021	0.0432586	0.0537825	0.0665029	0.1069597	0.0448093	0.0726250	0.0346832	0.0663766	0.0197674	0.0128460	0.0317162
0.0194332	0.0189069	0.0224972	0.0309859	0.0342681	0.0450115	0.0536022	0.0619106	0.0717457	0.0852490	0.1053607	0.1005997	0.1057895	0.0981534	0.0760286	0.0704580
0.0000118	0.0000433	0.0001587	0.0005830	0.0021421	0.0078717	0.0289282	0.1063101	0.0327605	0.0229985	0.0580164	0.0866882	0.1648407	0.2060258	0.1711256	0.1114955
0.0000001	0.0000002	0.0000012	0.0000152	0.0002166	0.0031153	0.0448200	0.0448200	0.0031153	0.0002168	0.0000174	0.0000338	0.0004700	0.0067595	0.0972500	0.7991485
0.0000019	0.0000137	0.0001053	0.0008134	0.0062903	0.0486525	0.0489060	0.0085374	0.0182307	0.1348259	0.0598221	0.0082068	0.0047147	0.0288687	0.2223046	0.4097060
0.0000001	0.0000002	0.0000006	0.0000039	0.0000308	0.0002499	0.0020346	0.0165675	0.1349150	0.0605224	0.0193268	0.0992360	0.1088815	0.1087037	0.0975890	0.3519381
0.0065414	0.0116185	0.0206362	0.0366530	0.0477588	0.0750629	0.0757983	0.0848997	0.1054539	0.1097471	0.0992354	0.0876962	0.0712158	0.0615471	0.0554106	0.0507252
0.0000610	0.0002590	0.0011010	0.0046819	0.0199107	0.0846749	0.0980940	0.0935534	0.1907598	0.1075384	0.1608576	0.0903591	0.1136605	0.0267264	0.0062846	0.0014778
0.0210141	0.0182929	0.0230484	0.0372242	0.0454946	0.0723593	0.0865593	0.1361377	0.1568794	0.1150226	0.0990580	0.0813409	0.0546300	0.0291277	0.0155304	0.0082805
0.0000003	0.0000010	0.0000042	0.0000189	0.0000865	0.0003981	0.0018338	0.0084496	0.0389340	0.0453192	0.0456421	0.0408149	0.1512835	0.1527782	0.1836029	0.3308328
0.0000008	0.0000036	0.0000173	0.0000864	0.0004324	0.0021652	0.0108433	0.0543039	0.0613264	0.0544375	0.0115388	0.0056541	0.0179061	0.0875970	0.2276469	0.4660402
0.0000014	0.0000058	0.0000248	0.0001073	0.0004654	0.0020188	0.0087590	0.0380034	0.0220440	0.0627224	0.1217081	0.0648606	0.0318139	0.0805071	0.1932022	0.3737559
0.0000001	0.0000001	0.0000001	0.0000004	0.0000020	0.0000142	0.0001070	0.0008097	0.0061334	0.0464662	0.0080506	0.0155874	0.1120967	0.1604994	0.0931019	0.5571309
0.0000007	0.0000029	0.0000135	0.0000654	0.0003191	0.0015580	0.0076093	0.0371650	0.0076323	0.0016751	0.0008920	0.0028638	0.0136813	0.0667594	0.1521646	0.7075974
0.6104928	0.1053742	0.0182520	0.0035309	0.0028158	0.0132698	0.0763616	0.0133704	0.0034161	0.0070125	0.0384255	0.0077673	0.0079199	0.0394888	0.0132043	0.0392981
0.0000012	0.0000048	0.0000204	0.0000877	0.0003788	0.0016386	0.0070885	0.0306668	0.0086734	0.0088617	0.0317130	0.0116684	0.0214647	0.0861561	0.2471874	0.5443885
0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000002	0.0000026	0.0000880	0.0030729	0.1074256	0.0030729	0.0000898	0.0000654	0.0021958	0.0767587	0.8072276
0.2800032	0.0353570	0.0045585	0.0013306	0.0061497	0.0481632	0.0176736	0.0940780	0.0118776	0.0015151	0.0003159	0.0010264	0.0079443	0.0629106	0.1345695	0.2925268
0.0305000	0.0158600	0.0159819	0.0309789	0.0133060	0.0080178	0.0101921	0.0218526	0.0538527	0.0744730	0.0414023	0.0468672	0.0959542	0.1113441	0.1688652	0.2605520
0.0000003	0.0000011	0.0000064	0.0000389	0.0002385	0.0014656	0.0090100	0.0553927	0.0678169	0.0998384	0.0167547	0.0058938	0.0204384	0.1230847	0.2108317	0.3891877
0.0004302	0.0026329	0.0161185	0.0986790	0.0748443	0.0188984	0.0439404	0.0808600	0.1114480	0.0903616	0.1036627	0.0319256	0.0970037	0.0485072	0.0314593	0.1492282
0.0000003	0.0000010	0.0000050	0.0000285	0.0001645	0.0009534	0.0055281	0.0320549	0.0055915	0.0013319	0.0023609	0.0127647	0.0738580	0.0676823	0.1499964	0.6476787
0.0000002	0.0000007	0.0000032	0.0000157	0.0000777	0.0003865	0.0019234	0.0095745	0.0476619	0.0121796	0.0154152	0.0676541	0.1098772	0.0512258	0.1554174	0.5285869
0.0003680	0.0011709	0.0037259	0.0118572	0.0377341	0.0130099	0.0077568	0.0141126	0.0415897	0.0242360	0.0431546	0.0195845	0.0253253	0.0689687	0.2158335	0.4715724
0.0000055	0.0000187	0.0000642	0.0002209	0.0007606	0.0026191	0.0090203	0.0310665	0.0195434	0.0419171	0.0495416	0.0556410	0.0707946	0.1212854	0.2072349	0.3902661
0.0037972	0.0087429	0.0201303	0.0113156	0.0108380	0.0183459	0.0393708	0.0894039	0.1002074	0.1147754	0.1088074	0.0779063	0.0693723	0.1119514	0.0968799	0.1181551
0.0032704	0.0074551	0.0169945	0.0387405	0.0264476	0.0331511	0.0636662	0.0780459	0.1484837	0.0781128	0.0638482	0.0954440	0.1337294	0.0824736	0.0904562	0.0396808
0.0096668	0.0217870	0.0098067	0.0046664	0.0027809	0.0028349	0.0048663	0.0102917	0.0228955	0.0514686	0.1159409	0.1433912	0.1136693	0.1239346	0.1420504	0.2199488
0.0000571	0.0002059	0.0007433	0.0026840	0.0096927	0.0350036	0.0243777	0.0597835	0.1060435	0.0464434	0.0745409	0.0393258	0.0783683	0.1633584	0.1486816	0.2106901
0.0000272	0.0000810	0.0002414	0.0007201	0.0021482	0.0064090	0.0191215	0.0570503	0.0920984	0.0923699	0.1363383	0.1257557	0.1247821	0.1321332	0.0793881	0.1313356
0.0000001	0.0000001	0.0000005	0.0000039	0.0000408	0.0004374	0.0047003	0.0505144	0.0505208	0.0047760	0.0012519	0.0087941	0.0940782	0.0263017	0.1910414	0.5675383
0.0000001	0.0000001	0.0000005	0.0000047	0.0000537	0.0006245	0.0072725	0.0846992	0.0076378	0.0049105	0.0499742	0.0920008	0.0506032	0.0122900	0.0935894	0.5963387
0.0000001	0.0000001	0.0000001	0.0000002	0.0000021	0.0000747	0.0027592	0.1019836	0.0027592	0.0000747	0.0000022	0.0000016	0.0000536	0.0019768	0.0730642	0.8172477
0.6412701	0.1339615	0.0589994	0.0117840	0.0026000	0.0018069	0.0068451	0.0339747	0.0080864	0.0082957	0.0352781	0.0134487	0.0350235	0.0069650	0.0013852	0.0002756
0.1761198	0.0724704	0.0231734	0.0376692	0.0107145	0.0132551	0.0522850	0.0900993	0.0856475	0.0266740	0.0411301	0.0236631	0.0713371	0.0250947	0.0479347	0.2027321
0.0000002	0.0000004	0.0000017	0.0000093	0.0000524	0.0002976	0.0016933	0.0096363	0.0548398	0.0187212	0.0549926	0.0105325	0.0067986	0.0293526	0.1654055	0.6476659
0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.0000001	0.1052631	0.0000001	0.2105261	0.6842095
0.0000002	0.0000008	0.0000046	0.0000277	0.0001687	0.0010311	0.0063048	0.0385549	0.0188807	0.0799921	0.0495883	0.0144698	0.0412635	0.0277223	0.1327979	0.5891927
0.0000015	0.0000050	0.0000177	0.0000631	0.0002262	0.0008113	0.0029112	0.0104468	0.0374896	0.0110787	0.0053550	0.0096303	0.0318880	0.1136900	0.2843275	0.4920583
0.0016217	0.0030333	0.0056737	0.0106125	0.0198505	0.0371302	0.0338236	0.0442193	0.0725288	0.0945924	0.0837202	0.1067641	0.1018030	0.1380835	0.1234188	0.1231243
0.0000001	0.0000001	0.0000002	0.0000005	0.0000020	0.0000109	0.0000597	0.0003303	0.0018303	0.0101443	0.0562256	0.0971146	0.0705212	0.0919584	0.2412374	0.4305644
0.0000003	0.0000014	0.0000069	0.0000364	0.0001944	0.0010411	0.0055788	0.0298966	0.0058543	0.0025692	0.0083933	0.0439766	0.0811227	0.0971765	0.1490591	0.5750925
0.7705057	0.0383334	0.0019072	0.0000953	0.0000104	0.0001121	0.0022462	0.0451475	0.0491949	0.0878474	0.0043706	0.0002175	0.0000109	0.0000006	0.0000001	0.0000001
0.1229226	0.1589492	0.1415281	0.1033130	0.0589820	0.0656396	0.0336133	0.0306449	0.0541683	0.0290909	0.0291621	0.0544433	0.0313614	0.0353909	0.0223009	0.0284895
0.0427794	0.0538465	0.0611950	0.0671938	0.0737768	0.1041433	0.0837738	0.0904106	0.0840388	0.0836814	0.0681462	0.0535022	0.0350285	0.0278470	0.0296426	0.0409941
0.0410469	0.0531681	0.0906374	0.0883783	0.1006072	0.1331543	0.1462432	0.1184673	0.0918779	0.0537982	0.0413669	0.0210108	0.0106717	0.0054204	0.0027531	0.0013984
0.0000002	0.0000003	0.0000009	0.0000037	0.0000174	0.0000827	0.0003938	0.0018775	0.0089534	0.0426991	0.0096544	0.0053673	0.0170676	0.0796079	0.1852999	0.6489740
0.1942258	0.1096275	0.0500618	0.0718820	0.0573715	0.0595354	0.0818916	0.1607848	0.1180929	0.0376009	0.0182371	0.0285214	0.0085780	0.0025800	0.0007760	0.0002335
