effect	object	0	6.66666666666667	13.3333333333333	20	26.6666666666667	33.3333333333333	40	46.6666666666667	53.3333333333333	60	66.6666666666667	73.3333333333333	80	86.6666666666667	93.3333333333333	100
ate the seeds	birds	0.00202120330803658	0.00332160024628054	0.00418496584023376	0.00432576100492317	0.00408458365955489	0.00396702550294177	0.00422387939839606	0.0049628937235622	0.00640885325539729	0.00872086148640994	0.011536203131516	0.0141184554354994	0.0160160913764232	0.0169937758547743	0.0163109588821032	0.0132100415498617
ate the seeds	butterflies	0.00512713788816189	0.0054522195834916	0.00546100373520048	0.00536259796437051	0.00540590342864549	0.00576371911693365	0.00645080905710779	0.00731377229539816	0.00811166201644358	0.00865793597496325	0.00893054267172471	0.00905495324334729	0.00915851861746657	0.00921320075114049	0.00901160434052913	0.00831293821271629
ate the seeds	dogs	0.00789238191777361	0.00843886424678682	0.00843216103077944	0.00808850512242141	0.00765788288679905	0.00733401063494555	0.00723564951530825	0.00741105037504346	0.0078262559461762	0.0083491018794665	0.0087641323669583	0.00883622135934974	0.00840406655527063	0.00745384726310822	0.00612577188928561	0.00464945467754754
beeped	houses	0.0241488531888335	0.0225873690898781	0.0159865528027849	0.0100706023208948	0.00672623259856985	0.00502970302113547	0.00445435855115286	0.00472624665038207	0.00502526997675212	0.00476900753754023	0.00399610335876439	0.0028824896067074	0.00181256464210145	0.00135163864067304	0.00154616566594148	0.00172978800589928
beeped	new cars	0.00470384238862538	0.00564117239354327	0.0064912817978132	0.00736888772460073	0.00832273336542954	0.00930160519395704	0.0101778582468252	0.0107584987354595	0.0108352212653687	0.0103279585380461	0.00940657903247448	0.00842402090003464	0.00767741248383317	0.00719462365344151	0.0067270814567438	0.00596180054627961
beeped	old cars	0.0224561835787337	0.0255507403866647	0.0220380963501787	0.0160952732339172	0.0099978940912513	0.00503260604363758	0.00191571429411495	0.000754453675287476	0.00139054285949212	0.00339207362223262	0.00515287534644899	0.00482613447884863	0.00300321188869647	0.0020947810890279	0.00271609104195505	0.00290628990860228
blew away	backpacks	0.0556339974155662	0.0487783085931473	0.0242017721323	0.00616992238276951	0.000218586469639293	0.00337805292666735	0.00221486886718049	0.000196657246513979	0.00415105320297936	0.0014442203764393	8.35130337974481e-06	1.00054946952574e-06	1.00000000059741e-06	1e-06	1.00000000000014e-06	1e-06
blew away	hats	1.00071902266056e-06	1.03892640717623e-06	2.18064899374824e-06	2.11626823900738e-05	0.000196996356962142	0.00110588941365382	0.00376393906079203	0.00829706134475547	0.0129602932789693	0.015755056795885	0.0165274528289513	0.0165734119538743	0.0167675835629662	0.0170876406058304	0.0165231720359826	0.0133778928362007
blew away	napkins	1.00000000000218e-06	1e-06	1e-06	1e-06	1e-06	1.00000000000196e-06	1.00000000000158e-06	1e-06	1.00000000000083e-06	1.00000001645205e-06	9.9170525726037e-06	0.0244373257210408	0.000569099967691503	0.0148702713558143	0.0168031500529213	0.131394820936387
