0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
0.0256023612232187	0.035148639836044	0.0353032792886075	0.0363847280121566	0.0439106189055273	0.0474871981022781	0.0389510322813352	0.0484819931257332	0.0606339146611986	0.0641147469901148	0.0681473341108429	0.0676984603330547	0.0673672676473886	0.0912602885426465	0.120032440463127	0.149475696476726
0.0753070300054273	0.0484696110157199	0.0530564799532482	0.054064179437377	0.0547923434016694	0.0587369567525446	0.0598307557226597	0.0649967756517602	0.0671155622517816	0.0649842684527673	0.0658651266674707	0.0643718039817013	0.0666251426416762	0.0632515628045803	0.0626081959986812	0.0759242052609351
0.0459078498765965	0.0548920532958397	0.0616027769902298	0.067679990906652	0.0724398102749245	0.058654858935005	0.060416431949197	0.0580438253479304	0.0593086099333127	0.057823206035041	0.0604317895741843	0.0611685466967507	0.063882604336588	0.0720155902920366	0.0707382797686665	0.0749937757870454
0.18728018809918	0.0675526012776762	0.0657996088014336	0.0548904172762488	0.0562234759652981	0.0646711814265149	0.0676996748292589	0.0591623647027254	0.0577904022361697	0.049512219993552	0.0553610130635112	0.0443578879938115	0.0498200525334331	0.0439110746009519	0.0412685261726724	0.0346993110275624
0.0647892850839992	0.0426601141406928	0.0465549481649786	0.0528288912497548	0.0524875889904709	0.0539256491665155	0.056476863495119	0.0596933846148482	0.0585480767589808	0.0610874709193013	0.0495204939665875	0.0602528687002352	0.0670461922008369	0.0676079352716812	0.0551756443206706	0.151344592955327
0.0880561077158259	0.0635018592930021	0.0691639472669584	0.0677796633433414	0.0659681340413978	0.0657020535771622	0.0631171607029068	0.0644644994007863	0.0679532269068161	0.0641981397073126	0.0597810501729581	0.0586280976603697	0.0491875250304381	0.0560742261293398	0.0530363864631976	0.0433879225881874
0.0633731203491592	0.0714569820498721	0.0660781019562739	0.0704141354088862	0.0645637205036909	0.0639643481372111	0.0712864817366247	0.0625102280731246	0.064600944798724	0.0617346279888964	0.0549869082163605	0.0625546758252576	0.0604507645991505	0.0528109990511698	0.0564920207197303	0.0527219405858682
0.0281605576744719	0.0392331831383514	0.0439864023492906	0.0444910094786781	0.0441225860094668	0.0454346017531089	0.0479068454859157	0.0547743236326416	0.0592333567340732	0.0726038951831551	0.0798960709396926	0.0807270176627739	0.0823761487556012	0.081637714757004	0.0826868596058592	0.112729426839916
0.025897536021342	0.038364701011793	0.0422061054601413	0.0428347562407251	0.0427412482812153	0.0359060704353268	0.0427308667303304	0.0420812566840749	0.0550674160314429	0.0475340711850708	0.0464561380808162	0.0594825356713052	0.0852678713392583	0.0742333309011463	0.0891745742731663	0.230021521652845
0.0215853070612331	0.0257842580976661	0.0315024538639999	0.0336511736107722	0.0328031798095073	0.0332437196210986	0.0381763869519725	0.0425861742207653	0.0475166321574368	0.0594856089873758	0.0667768954876308	0.072940697879599	0.0789665683026304	0.0799966697389529	0.0810791430578103	0.253905131151549
0.0408331360496696	0.0541868221382081	0.0553993745968289	0.0560464017304206	0.0710151711186236	0.0550288988427707	0.064014125112022	0.0649093843603531	0.0677482259450748	0.064490450348053	0.0681277018080962	0.0648733731483964	0.0539984564719147	0.0598793661984096	0.0584405032568044	0.101008608874354
0.0239364891864032	0.0382787809995139	0.0391760674955705	0.0354711412959574	0.0408163094639551	0.0417704396670992	0.041062377239292	0.0415599950704393	0.040020413047157	0.0454136719825578	0.0435295582877421	0.0450943939848936	0.0511920736512473	0.058543090253496	0.0887447563167151	0.32539044205796
