"Item"	"0"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"0.1_200"	0.999999363517499	6.36482228894096e-07	2.72282849208964e-13	4.58675239245248e-20	2.3364597047498e-27	2.76627206323706e-35	5.54626214761204e-44	1.24920320614983e-53	1.80908586523855e-64	7.61744306307935e-77	2.83933400290243e-91	1.39401034893521e-108	3.17002053141584e-130	3.86947354903121e-159	7.3764510542701e-203	1.37891244847843e-295
"0.1_3"	0.545244127355528	0.173229704797556	0.0943781688720836	0.0596639517251183	0.0402419875166606	0.0279932713157073	0.019714286691414	0.0138768990159593	0.00965615193538535	0.0065658712784107	0.00430009130829805	0.0026561576426855	0.00149422802159434	0.00071450431352863	0.000243736262136567	2.68619479340829e-05
"0.1_30"	0.945949442139121	0.0497647216219999	0.00394859682646952	0.000313494168112462	2.23407078462577e-05	1.33868747600159e-06	6.35593205847179e-08	2.2354350623664e-09	5.3442449858626e-11	7.71219533615199e-13	5.63680937416442e-15	1.57830945641045e-17	1.03817212144191e-20	5.98439192153691e-25	2.40933723820038e-31	7.02147498603493e-45
"0.1_4"	0.594962249348466	0.176846178093909	0.0897129082063785	0.0525197971889374	0.0325940703016665	0.0207050407741789	0.0131954654268536	0.00831263515383844	0.00510538652779961	0.00300986250524754	0.001668873628782	0.000844109870072458	0.000369799429559617	0.000126593699797445	2.60477629824338e-05	9.82081530268171e-07
"0.1_40"	0.972651210331104	0.0262881351933152	0.00102183728462099	3.76222523202088e-05	1.16625564005472e-06	2.81843897232086e-08	4.92856815877955e-10	5.71386589253864e-12	3.91955534592618e-14	1.35776939497399e-16	1.87757010735346e-19	7.12440407875646e-23	3.84474936657657e-27	7.83785947458571e-33	2.01143271476259e-41	1.28716382678062e-59
"0.1_5"	0.635301548913344	0.176669297335763	0.0834507825936833	0.0452403708243425	0.0258338934410604	0.0149861686862279	0.00864291910944937	0.00487278333405757	0.00264146740187265	0.00135018425574334	0.000633813253933815	0.000262504165982488	8.95586806837373e-05	2.19488322993436e-05	2.72403577078028e-06	3.51357860527666e-08
"0.1_50"	0.986043376415686	0.013691393815752	0.000260717618540159	4.45153507724922e-06	6.00261193304969e-08	5.85042953675892e-10	3.76800933574858e-12	1.4399509877717e-14	2.83424198099855e-17	2.35680522242495e-20	6.16607295617881e-24	3.17069604640175e-28	1.40383604179593e-33	1.01210273838878e-40	1.65562931759665e-51	2.32642460255551e-74
"0.1_6"	0.669257445221052	0.174120248472037	0.0765823494016985	0.0384460799806681	0.020200583906845	0.0107010880305691	0.00558494598148083	0.00281798239785814	0.00134829423069291	0.000597533440586913	0.000237477229986595	8.05371422250404e-05	2.13979382964505e-05	3.7543394866153e-06	2.81046366119957e-07	1.2401510854504e-09
"0.1_60"	0.992850934132345	0.00708246905416051	6.60705855827246e-05	5.23147251557758e-07	3.06856917121543e-09	1.20619079707718e-11	2.86122699188248e-14	3.60424676346381e-17	2.03557070397078e-20	4.06322160033568e-24	2.01126962898052e-28	1.40155394641473e-33	5.09112643234611e-40	1.29807823198883e-48	1.35353611175907e-61	4.17631528545054e-89
"0.1_7"	0.698507486089377	0.170020790613276	0.0696292173974162	0.032369987427559	0.0156495746818527	0.00757059150854285	0.00357554346726639	0.00161459650309826	0.00068184969967346	0.000261996776405459	8.81550485642511e-05	2.44805283457115e-05	5.0652482022776e-06	6.36238900219275e-07	2.87281525990587e-08	4.3367469140728e-11
"0.1_70"	0.996331899881902	0.00365135170284628	1.66869855373241e-05	6.12731283667309e-08	1.56337630694676e-10	2.4784275400639e-13	2.16533260154888e-16	8.9911094064687e-20	1.45702638129408e-23	6.98150869746995e-28	6.53828564932094e-33	6.17443160463405e-39	1.84010808989383e-46	1.65923955510473e-56	1.10282992995301e-71	7.4718738608726e-104
"0.1_8"	0.724104435203673	0.16489484297443	0.0628791455085981	0.0270698148503319	0.0120418563962973	0.00531966126294304	0.00227361767180359	0.000918844516857791	0.000342487653382814	0.000114099034454291	3.25030931497625e-05	7.39090546180865e-06	1.19091789276079e-06	1.0709253162931e-07	2.91668623946902e-09	1.50628047798435e-12
"0.1_9"	0.746761862564959	0.159097331562042	0.0564901240730941	0.0225205410414934	0.00921796656644434	0.00371868099644079	0.0014382804930718	0.000520200575787722	0.000171140172819126	4.94332052182534e-05	1.19221059207755e-05	2.2198584772843e-06	2.78556751765712e-07	1.79328341419831e-08	2.94593056498192e-10	5.20473229924859e-14
"0.2_1"	0.327557201008049	0.133067123530092	0.0880478583192233	0.067145474331699	0.0548602433965595	0.0466934210818193	0.0408338318998818	0.0364048178986671	0.032927856428695	0.0301185091987388	0.0277965640076899	0.025842030269097	0.0241717711037053	0.0227262734282266	0.0214617579154891	0.0203452661823665
"0.3_1"	0.279219575941369	0.126949656052731	0.088450145725718	0.0697765124037853	0.0584682532693947	0.0507771519987089	0.0451556632107902	0.0408398003986808	0.0374056867654832	0.0345978326140951	0.0322523847115542	0.0302590582718051	0.0285406933640277	0.0270415639107542	0.0257203418220396	0.0245456795390628
"0.4_1"	0.234456751278474	0.119302750438734	0.0875258781747677	0.0714265936469668	0.0613819494146521	0.0543925162648135	0.0491883757379517	0.0451301239850141	0.0418571807993565	0.0391491631430829	0.03686300335482	0.0349013601691858	0.0331954632851676	0.0316952039036643	0.0303631166628702	0.0291705697404784
"0.5_1"	0.194024056364613	0.110495690680083	0.0853592043318326	0.0720587255222202	0.0635092803523725	0.0574230054725863	0.0528066595464782	0.0491502124822353	0.0461613256702268	0.0436588236608829	0.0415236533980287	0.0396739329098726	0.038051248058061	0.0366126574640795	0.0353257928313879	0.0341657312550394
"0.6_1"	0.158363999900816	0.100936506945112	0.0821055066017084	0.0717003473905095	0.0648099597629786	0.0597916769469218	0.0559143080862655	0.0527949421425867	0.050210508137621	0.0480208256084473	0.0461326544444253	0.0444811700113215	0.0430196748194252	0.0417135354794955	0.0405364332189652	0.0394679505034
"0.7_1"	0.127609234217561	0.0910282008457261	0.0779684623586375	0.0704337319980118	0.0652936684293911	0.0614639272507012	0.0584496576720365	0.0559865871376934	0.05391824130382	0.0521449160357237	0.0505994840993523	0.0492347692989759	0.0480164555138166	0.0469188659016506	0.0459223289444702	0.0450114689924322
"0.8_1"	0.101625208255568	0.0811329660163526	0.0731744319806666	0.0683807480222582	0.0650120848133331	0.0624444125575508	0.0603857820092278	0.0586771992958509	0.057222987220744	0.0559613301320952	0.0548501019994457	0.05385937611864	0.0529671711576233	0.0521568936197204	0.051415727323403	0.05073357947752
"0.9_1"	0.0800765118800162	0.0715489227390284	0.0679491616376352	0.0656857777352554	0.0640473948591337	0.0627698679435447	0.061726516746368	0.0608469916489213	0.0600882679476704	0.0594221603690782	0.058829227087287	0.0582955067684503	0.0578106446556169	0.0573667546391264	0.0569576961745891	0.0565785971682788
"1_0.1"	0.0171360307933329	0.0181946130775917	0.0194014306932833	0.020790689054497	0.0224081265222244	0.0243163627369957	0.0266035458638796	0.0293979565616354	0.0328940026149166	0.0374015794807813	0.0434477818475855	0.0520101597611924	0.0651364944863978	0.0879938444507992	0.138692683114273	0.364174698940614
"1_0.2"	0.0208551046542209	0.0219964428160773	0.0232886542783057	0.0247652253389069	0.0264705986832829	0.028465128928905	0.0308330287857154	0.0336956680623228	0.0372350099824091	0.0417376190189684	0.0476841982484116	0.0559519206728624	0.0683426187876456	0.089290512247152	0.133798386655132	0.315589882839681
"1_0.3"	0.0250184699763579	0.0262124923634532	0.0275550538620266	0.0290778249798642	0.030822524967018	0.032845352757597	0.0352240334225776	0.0380695051880149	0.0415463102578652	0.0459104586457283	0.0515854940174022	0.0593318710314253	0.0706813903807982	0.0893109213902359	0.127231438332854	0.269576858426781
"1_0.4"	0.0295896935173528	0.0307960862447818	0.0321432274966247	0.033659906068636	0.0353837623562689	0.037365091761111	0.0396728433999814	0.042404479831675	0.0457030088449925	0.0497882589414377	0.0550189186419895	0.0620286652700224	0.0720692328093104	0.0880714552663886	0.119280470703359	0.227024898846068
"1_0.5"	0.0345188261703889	0.0356877007986393	0.0369839702902924	0.0384325953142543	0.0400659678144835	0.0419270211404611	0.0440740949730212	0.0465888596040288	0.0495898685469351	0.0532571693235613	0.0578805085806428	0.0639635648327235	0.0724820629653258	0.0856646425321766	0.110301160912728	0.188581986200337
"1_0.6"	0.0397477064362346	0.0408208565954591	0.0420027846541315	0.043313873998304	0.0447803793931089	0.0464368192413867	0.0483296868343108	0.0505234411254025	0.053110650920218	0.0562302121528599	0.0601025819492689	0.0651048565674602	0.0719534620613591	0.0822448180320576	0.100677245574829	0.154620624463609
"1_0.7"	0.0452155691194198	0.0461280963054575	0.047126209457328	0.0482252200515093	0.0494447030440114	0.0508101871692311	0.0523557556514435	0.0541282066183128	0.0561940281238316	0.0586517855454461	0.0616557795763637	0.0654657256617673	0.0705655478512369	0.0780073194229882	0.0907825631200192	0.125243303281634
"1_0.8"	0.0508639590103879	0.0515460250765665	0.0522869327025779	0.053096713204824	0.0539880955886292	0.0549775466851258	0.0560868583732996	0.0573456639022503	0.0587956147863435	0.0604977168352622	0.0625461653197601	0.0650969763880258	0.0684352678323282	0.073165845529127	0.0809505467508549	0.100320072014637
"1_0.9"	0.0566403115830276	0.0570188092942454	0.0574271331671586	0.0578701186223759	0.0583538557611413	0.0588861595709593	0.0594772815576501	0.0601410278202734	0.0608965966040002	0.0617717700235195	0.062808858090878	0.0640768216989102	0.065699269256277	0.0679320548186842	0.0714546418354996	0.0795452902953998
"1_1"	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
"1.2_0.1"	0.0091486157824084	0.0121672400064285	0.0143853687930644	0.0164961136232851	0.0187007083920767	0.0211276713384817	0.0239029462088711	0.0271828113305195	0.0311883788078718	0.0362617298285433	0.0429770669657408	0.0523930248672604	0.0667212549760799	0.0915349983936268	0.146353856140476	0.389458214545266
"1.4_0.1"	0.00482699773597882	0.00804114469141389	0.0105410723768784	0.0129351344435823	0.0154236485206391	0.0181418345923341	0.0212246185685796	0.024839803117184	0.0292243883082997	0.0347443062310279	0.0420128833743382	0.0521597269554018	0.067543036702273	0.0941019483784042	0.152626990538602	0.411612465465063
"1.6_0.1"	0.00252521728390011	0.00526918722862074	0.00765858509263205	0.0100568091007142	0.012612934291392	0.0154458113164105	0.0186865146626399	0.0225061847410191	0.0271517615415192	0.0330079628815005	0.0407219114911698	0.0514869419143257	0.0677948821441829	0.0959201843183846	0.157818700845579	0.43133641114601
"1.8_0.1"	0.00131270808036124	0.00343097166543423	0.00552917118553306	0.00776957410086741	0.0102492690523964	0.0130673641805622	0.0163479938261152	0.0202629819178852	0.0250667678627469	0.0311602940690896	0.0392212625813746	0.0505017738765712	0.0676177919796035	0.0971558914394031	0.162156116270672	0.449150067911384
"10_0.1"	9.45233017012958e-16	2.527876053261e-11	2.80773681815149e-09	6.34657755556301e-08	6.64301429198282e-07	4.41958155627211e-06	2.18560709225512e-05	8.78797954704924e-05	0.000304184377682137	0.000943240613043369	0.00270194600451864	0.00734552249763546	0.0195080186889319	0.0527374145956192	0.158280757334747	0.758064029839651
"100_0.1"	2.12782420340121e-151	5.84784238864301e-103	9.76547042213727e-81	3.84908094553021e-66	3.00657432369814e-55	1.50077958612503e-46	2.64245814613994e-39	4.32233419694308e-33	1.20074035404173e-27	8.47341251575788e-23	2.01779760293382e-18	2.00206473735082e-14	9.777128919889e-11	2.72204080115791e-07	0.000512016768967655	0.999487710929161
"12_0.1"	9.51673563270106e-19	2.41961269156736e-13	7.54616689171819e-11	3.35864982709623e-09	5.82623317820569e-08	5.79974523443481e-07	4.01040977588929e-06	2.14861637102868e-05	9.55862133838564e-05	0.000370429711840531	0.00129677872961458	0.00423031898711043	0.0132772759297933	0.0418760072877276	0.145021332268737	0.793806132627098
"14_0.1"	9.49014742139623e-22	2.2938856450759e-15	2.00877940219503e-12	1.76045810199598e-10	5.06111690473718e-09	7.53828430371389e-08	7.28855173822679e-07	5.2031285420674e-06	2.97501692662202e-05	0.000144087055852491	0.000616440157434292	0.00241301138894296	0.00895036261329368	0.0329342312125581	0.131604728409121	0.823301376387799
"150_0.1"	7.97378360668837e-227	6.19082119739011e-154	1.67472707868146e-120	1.49963674727081e-98	3.57799291593623e-82	4.23654350142979e-69	3.25405765166096e-58	6.95768989584072e-49	1.02543597967003e-40	1.90608405799957e-33	6.83295509116896e-27	6.46010165054112e-21	2.05403311653513e-15	2.69808776665419e-10	1.81710117823472e-05	0.999981828718407
"16_0.1"	9.39791014432461e-25	2.15958871360963e-17	5.3102071465057e-14	9.16347155618646e-12	4.36594491274771e-10	9.72992481352927e-09	1.31542807715837e-07	1.25124860294678e-06	9.19511150768025e-06	5.56567056735678e-05	0.000290997556786997	0.00136684416304982	0.00599163923466864	0.0257219073275903	0.11859994064396	0.847962426289617
"18_0.1"	9.25770070284092e-28	2.0224782179503e-19	1.3963818574217e-15	4.74469059590162e-13	3.74648202072017e-11	1.24928053810296e-09	2.36160082703922e-08	2.99320301760224e-07	2.82707986715292e-06	2.13857036611542e-05	0.000136647371141063	0.000770179849277796	0.0039899201083894	0.0199835355145881	0.106319020891914	0.86877615925763
"2_0.1"	0.000679090456781346	0.00222321106828926	0.00397247884986707	0.00597343693845667	0.00828819037608055	0.0110015867570444	0.0142328111721424	0.0181549433386478	0.0230297238825486	0.0292734855583147	0.0375928323519794	0.0492953814983908	0.0671143090551022	0.0979305831782937	0.165805246250057	0.465432689268004
"2.5_0.1"	0.000128742694718427	0.000740092328745256	0.00171183453257081	0.00304921645122111	0.00480035188547174	0.0070472545092357	0.00991408275077527	0.0135868895759247	0.0183510537026717	0.0246634004321708	0.0333012118721075	0.0457037173333339	0.0648778971925996	0.0983869813209071	0.172646149952889	0.501091123464657
"20_0.1"	9.08234399899038e-31	1.88633846157322e-21	3.65695735046405e-17	2.44668872774698e-14	3.20178390328402e-12	1.59747263551575e-10	4.22249204565335e-09	7.13102084997098e-08	8.65649571661768e-07	8.1837537962208e-06	6.39051976610489e-05	0.000432203484550296	0.00264609667199879	0.0154619565033947	0.09492058985283	0.886466123190523
"200_0.1"	2.98666222327758e-302	6.55079222925565e-205	2.87070045597475e-160	5.83993570416574e-131	4.25598384483373e-109	1.19536184357241e-91	4.00530258591284e-77	1.11945014273296e-64	8.75308123114571e-54	4.2856698367409e-44	2.3127702555279e-35	2.08350021356972e-27	4.3131692777666e-20	2.67307089519863e-13	6.44565412570353e-07	0.99999935543432
"3_0.1"	2.40459764623807e-05	0.000242725812880849	0.000726752990215881	0.00153347634141798	0.00273912142525647	0.00444743325658128	0.00680360742340993	0.010017746752492	0.0144064884743522	0.0204718139816843	0.0290629626301532	0.041746654046029	0.0617878753449136	0.0973826942492285	0.177108898773525	0.531497702521397
"30_0.1"	7.94461326592373e-46	1.2814427673281e-31	4.33609854783589e-25	8.58684455230563e-21	1.40486501412049e-17	5.25655790281895e-15	7.42645132945465e-13	5.26781027731798e-11	2.24265816330311e-09	6.46395566618246e-08	1.37597787046583e-06	2.31509909360504e-05	0.000326748799320604	0.00412691771320595	0.0518213219201207	0.943700417662905
"4_0.1"	8.16317135442099e-07	2.54069736691473e-05	0.000127471696580435	0.00037742579794312	0.000867889745182727	0.00172371418527275	0.00311809620090636	0.00529964652847651	0.00864030844332393	0.013725871283135	0.0215415239460535	0.0338952482385098	0.05453723364587	0.092842523431707	0.18137783032231	0.581898993243925
"40_0.1"	6.7204734580666e-61	8.41842996961337e-42	4.97199504984793e-33	2.91434374849737e-27	5.96114207274778e-23	1.67271431218879e-19	1.26312442515501e-16	3.76323066734388e-14	5.61870640297922e-12	4.93737913973498e-10	2.86509489679422e-08	1.19923197872162e-06	3.90188611290926e-05	0.00106522038005836	0.0273595431491037	0.971534989227387
"5_0.1"	2.70987862955529e-08	2.60054481681838e-06	2.18632709327512e-05	9.08365258145509e-05	0.000268900902981372	0.00065327419566488	0.00139737897875471	0.00274156275832302	0.00506727866698687	0.00899907660924564	0.0156130372702889	0.026911034729414	0.0470714286940842	0.0865538753907312	0.18163621949428	0.622971604868895
"50_0.1"	5.60140963459206e-76	5.44920752283506e-52	5.61736424903672e-41	9.74581819000605e-34	2.49226777797809e-28	5.24460093181873e-24	2.1168070925916e-20	2.64887770478247e-17	1.38701114874353e-14	3.71590789971517e-12	5.87809942500751e-10	6.12078566159195e-08	4.59098139437018e-06	0.000270909028547368	0.0142324461710394	0.985491992019623
"6_0.1"	8.87063533666424e-10	2.62476065138402e-07	3.69768972275066e-06	2.15577488617963e-05	8.21549855024196e-05	0.000244140433354608	0.000617522605507914	0.00139850311666826	0.00293044982142267	0.00581794933695373	0.0111586672665991	0.021068612401688	0.0400622755880694	0.0795682962433048	0.179363745641537	0.657662163757679
"60_0.1"	4.63566909693718e-91	3.50229900908331e-62	6.30161859491933e-49	3.23603689544387e-40	1.03461212175318e-33	1.63275398509995e-28	3.52236259441634e-24	1.8513162210577e-20	3.39970468941108e-17	2.77684113690744e-14	1.19743644998841e-11	3.10190699401165e-09	5.36357188975626e-07	6.841087114e-05	0.00735136334208342	0.992579686315678
"7_0.1"	2.87590904074861e-11	2.62379925660374e-08	6.19385921260223e-07	5.06712752922475e-06	2.48594273288328e-05	9.03648333709562e-05	0.000270275729806386	0.000706552144581658	0.00167845353873347	0.00372526742583161	0.00789864859775443	0.0163364242781186	0.0337698694713838	0.0724451195653952	0.17542133390175	0.687627118305743
"70_0.1"	3.82292639391643e-106	2.24306319877825e-72	7.04433590935198e-57	1.07072277101757e-46	4.27985284917265e-39	5.06521019297101e-33	5.84057027864022e-28	1.28934078277394e-23	8.30368473001454e-20	2.06778577212409e-16	2.43072840057408e-13	1.56645811715025e-10	6.24411789460367e-08	1.72145303071081e-05	0.00378376923593041	0.996198953635695
"8_0.1"	9.25839270454847e-13	2.60442307516157e-09	1.03022533291069e-07	1.18266104791687e-06	7.4694452502538e-06	3.32123208691005e-05	0.000117463048829465	0.000354458202882709	0.000954606507856372	0.0023685633596724	0.00555179332096271	0.0125781887233497	0.0282659236667539	0.0654965222288069	0.170361001846776	0.71390950903906
"9_0.1"	2.96455132725021e-14	2.57131562348768e-10	1.70437848916888e-08	2.74550143972162e-07	2.23227914044718e-06	1.21412086386673e-05	5.07759916187051e-05	0.000176867797564236	0.000540010720540726	0.00149787469104472	0.00388129552403355	0.00963256910496703	0.0235320577675172	0.0588966063276065	0.164558714447637	0.737218562288601
